origin,destination,dayhour,value
Metro_AlAziziyah,Metro_AlMessila,19,3
Metro_AlAziziyah,Metro_AlMessila,21,1
Metro_AlAziziyah,Metro_AlMessila,22,4
Metro_AlAziziyah,Metro_AlMessila,23,4
Metro_AlAziziyah,Metro_AlQassar,0,447
Metro_AlAziziyah,Metro_AlQassar,1,307
Metro_AlAziziyah,Metro_AlQassar,2,167
Metro_AlAziziyah,Metro_AlQassar,3,28
Metro_AlAziziyah,Metro_AlQassar,6,10
Metro_AlAziziyah,Metro_AlQassar,7,19
Metro_AlAziziyah,Metro_AlQassar,8,82
Metro_AlAziziyah,Metro_AlQassar,9,129
Metro_AlAziziyah,Metro_AlQassar,10,198
Metro_AlAziziyah,Metro_AlQassar,11,368
Metro_AlAziziyah,Metro_AlQassar,12,502
Metro_AlAziziyah,Metro_AlQassar,13,536
Metro_AlAziziyah,Metro_AlQassar,14,570
Metro_AlAziziyah,Metro_AlQassar,15,377
Metro_AlAziziyah,Metro_AlQassar,16,258
Metro_AlAziziyah,Metro_AlQassar,17,231
Metro_AlAziziyah,Metro_AlQassar,18,219
Metro_AlAziziyah,Metro_AlQassar,19,221
Metro_AlAziziyah,Metro_AlQassar,20,151
Metro_AlAziziyah,Metro_AlQassar,21,169
Metro_AlAziziyah,Metro_AlQassar,22,183
Metro_AlAziziyah,Metro_AlQassar,23,150
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,54
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,17
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,13
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,3,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,8,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,9,12
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,10,17
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,11,17
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,12,14
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,13,9
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,14,6
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,15,8
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,16,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,17,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,21,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,23,2
Metro_AlAziziyah,Metro_AlRiffa,0,19
Metro_AlAziziyah,Metro_AlRiffa,1,7
Metro_AlAziziyah,Metro_AlRiffa,8,1
Metro_AlAziziyah,Metro_AlRiffa,9,5
Metro_AlAziziyah,Metro_AlRiffa,10,14
Metro_AlAziziyah,Metro_AlRiffa,11,27
Metro_AlAziziyah,Metro_AlRiffa,12,34
Metro_AlAziziyah,Metro_AlRiffa,13,12
Metro_AlAziziyah,Metro_AlRiffa,14,15
Metro_AlAziziyah,Metro_AlRiffa,15,10
Metro_AlAziziyah,Metro_AlRiffa,16,4
Metro_AlAziziyah,Metro_AlRiffa,17,3
Metro_AlAziziyah,Metro_AlRiffa,18,8
Metro_AlAziziyah,Metro_AlRiffa,19,1
Metro_AlAziziyah,Metro_AlRiffa,20,2
Metro_AlAziziyah,Metro_AlRiffa,21,2
Metro_AlAziziyah,Metro_AlRiffa,22,3
Metro_AlAziziyah,Metro_AlRiffa,23,2
Metro_AlAziziyah,Metro_AlSadd,0,94
Metro_AlAziziyah,Metro_AlSadd,1,44
Metro_AlAziziyah,Metro_AlSadd,2,33
Metro_AlAziziyah,Metro_AlSadd,3,27
Metro_AlAziziyah,Metro_AlSadd,6,5
Metro_AlAziziyah,Metro_AlSadd,7,9
Metro_AlAziziyah,Metro_AlSadd,8,16
Metro_AlAziziyah,Metro_AlSadd,9,68
Metro_AlAziziyah,Metro_AlSadd,10,107
Metro_AlAziziyah,Metro_AlSadd,11,122
Metro_AlAziziyah,Metro_AlSadd,12,94
Metro_AlAziziyah,Metro_AlSadd,13,109
Metro_AlAziziyah,Metro_AlSadd,14,53
Metro_AlAziziyah,Metro_AlSadd,15,30
Metro_AlAziziyah,Metro_AlSadd,16,38
Metro_AlAziziyah,Metro_AlSadd,17,35
Metro_AlAziziyah,Metro_AlSadd,18,14
Metro_AlAziziyah,Metro_AlSadd,19,24
Metro_AlAziziyah,Metro_AlSadd,20,13
Metro_AlAziziyah,Metro_AlSadd,21,17
Metro_AlAziziyah,Metro_AlSadd,22,21
Metro_AlAziziyah,Metro_AlSadd,23,64
Metro_AlAziziyah,Metro_AlShaqab,0,6
Metro_AlAziziyah,Metro_AlShaqab,1,1
Metro_AlAziziyah,Metro_AlShaqab,2,2
Metro_AlAziziyah,Metro_AlShaqab,9,2
Metro_AlAziziyah,Metro_AlShaqab,10,7
Metro_AlAziziyah,Metro_AlShaqab,11,5
Metro_AlAziziyah,Metro_AlShaqab,12,14
Metro_AlAziziyah,Metro_AlShaqab,13,1
Metro_AlAziziyah,Metro_AlShaqab,16,1
Metro_AlAziziyah,Metro_AlShaqab,17,2
Metro_AlAziziyah,Metro_AlShaqab,18,1
Metro_AlAziziyah,Metro_AlShaqab,21,1
Metro_AlAziziyah,Metro_AlSudan,0,181
Metro_AlAziziyah,Metro_AlSudan,1,95
Metro_AlAziziyah,Metro_AlSudan,2,92
Metro_AlAziziyah,Metro_AlSudan,3,23
Metro_AlAziziyah,Metro_AlSudan,6,8
Metro_AlAziziyah,Metro_AlSudan,7,6
Metro_AlAziziyah,Metro_AlSudan,8,25
Metro_AlAziziyah,Metro_AlSudan,9,52
Metro_AlAziziyah,Metro_AlSudan,10,102
Metro_AlAziziyah,Metro_AlSudan,11,112
Metro_AlAziziyah,Metro_AlSudan,12,117
Metro_AlAziziyah,Metro_AlSudan,13,102
Metro_AlAziziyah,Metro_AlSudan,14,66
Metro_AlAziziyah,Metro_AlSudan,15,30
Metro_AlAziziyah,Metro_AlSudan,16,30
Metro_AlAziziyah,Metro_AlSudan,17,20
Metro_AlAziziyah,Metro_AlSudan,18,32
Metro_AlAziziyah,Metro_AlSudan,19,27
Metro_AlAziziyah,Metro_AlSudan,20,19
Metro_AlAziziyah,Metro_AlSudan,21,20
Metro_AlAziziyah,Metro_AlSudan,22,27
Metro_AlAziziyah,Metro_AlSudan,23,101
Metro_AlAziziyah,Metro_AlWaabQLM,0,43
Metro_AlAziziyah,Metro_AlWaabQLM,1,2
Metro_AlAziziyah,Metro_AlWaabQLM,2,3
Metro_AlAziziyah,Metro_AlWaabQLM,3,2
Metro_AlAziziyah,Metro_AlWaabQLM,7,2
Metro_AlAziziyah,Metro_AlWaabQLM,8,1
Metro_AlAziziyah,Metro_AlWaabQLM,10,7
Metro_AlAziziyah,Metro_AlWaabQLM,11,8
Metro_AlAziziyah,Metro_AlWaabQLM,12,8
Metro_AlAziziyah,Metro_AlWaabQLM,13,1
Metro_AlAziziyah,Metro_AlWaabQLM,14,1
Metro_AlAziziyah,Metro_AlWaabQLM,15,1
Metro_AlAziziyah,Metro_AlWaabQLM,16,5
Metro_AlAziziyah,Metro_AlWaabQLM,17,2
Metro_AlAziziyah,Metro_AlWaabQLM,18,2
Metro_AlAziziyah,Metro_AlWaabQLM,19,2
Metro_AlAziziyah,Metro_AlWaabQLM,21,2
Metro_AlAziziyah,Metro_AlWaabQLM,23,97
Metro_AlAziziyah,Metro_AlWakra,0,639
Metro_AlAziziyah,Metro_AlWakra,1,441
Metro_AlAziziyah,Metro_AlWakra,2,210
Metro_AlAziziyah,Metro_AlWakra,3,49
Metro_AlAziziyah,Metro_AlWakra,6,17
Metro_AlAziziyah,Metro_AlWakra,7,25
Metro_AlAziziyah,Metro_AlWakra,8,160
Metro_AlAziziyah,Metro_AlWakra,9,164
Metro_AlAziziyah,Metro_AlWakra,10,457
Metro_AlAziziyah,Metro_AlWakra,11,299
Metro_AlAziziyah,Metro_AlWakra,12,366
Metro_AlAziziyah,Metro_AlWakra,13,460
Metro_AlAziziyah,Metro_AlWakra,14,394
Metro_AlAziziyah,Metro_AlWakra,15,350
Metro_AlAziziyah,Metro_AlWakra,16,225
Metro_AlAziziyah,Metro_AlWakra,17,177
Metro_AlAziziyah,Metro_AlWakra,18,205
Metro_AlAziziyah,Metro_AlWakra,19,199
Metro_AlAziziyah,Metro_AlWakra,20,158
Metro_AlAziziyah,Metro_AlWakra,21,159
Metro_AlAziziyah,Metro_AlWakra,22,210
Metro_AlAziziyah,Metro_AlWakra,23,124
Metro_AlAziziyah,Metro_BinMahmoud,0,129
Metro_AlAziziyah,Metro_BinMahmoud,1,91
Metro_AlAziziyah,Metro_BinMahmoud,2,56
Metro_AlAziziyah,Metro_BinMahmoud,3,25
Metro_AlAziziyah,Metro_BinMahmoud,6,5
Metro_AlAziziyah,Metro_BinMahmoud,7,14
Metro_AlAziziyah,Metro_BinMahmoud,8,29
Metro_AlAziziyah,Metro_BinMahmoud,9,175
Metro_AlAziziyah,Metro_BinMahmoud,10,241
Metro_AlAziziyah,Metro_BinMahmoud,11,233
Metro_AlAziziyah,Metro_BinMahmoud,12,236
Metro_AlAziziyah,Metro_BinMahmoud,13,207
Metro_AlAziziyah,Metro_BinMahmoud,14,175
Metro_AlAziziyah,Metro_BinMahmoud,15,59
Metro_AlAziziyah,Metro_BinMahmoud,16,68
Metro_AlAziziyah,Metro_BinMahmoud,17,39
Metro_AlAziziyah,Metro_BinMahmoud,18,34
Metro_AlAziziyah,Metro_BinMahmoud,19,47
Metro_AlAziziyah,Metro_BinMahmoud,20,35
Metro_AlAziziyah,Metro_BinMahmoud,21,17
Metro_AlAziziyah,Metro_BinMahmoud,22,52
Metro_AlAziziyah,Metro_BinMahmoud,23,82
Metro_AlAziziyah,Metro_Corniche,0,559
Metro_AlAziziyah,Metro_Corniche,1,434
Metro_AlAziziyah,Metro_Corniche,2,47
Metro_AlAziziyah,Metro_Corniche,3,8
Metro_AlAziziyah,Metro_Corniche,6,4
Metro_AlAziziyah,Metro_Corniche,7,1
Metro_AlAziziyah,Metro_Corniche,8,9
Metro_AlAziziyah,Metro_Corniche,9,8
Metro_AlAziziyah,Metro_Corniche,10,102
Metro_AlAziziyah,Metro_Corniche,11,403
Metro_AlAziziyah,Metro_Corniche,12,569
Metro_AlAziziyah,Metro_Corniche,13,808
Metro_AlAziziyah,Metro_Corniche,14,681
Metro_AlAziziyah,Metro_Corniche,15,513
Metro_AlAziziyah,Metro_Corniche,16,378
Metro_AlAziziyah,Metro_Corniche,17,188
Metro_AlAziziyah,Metro_Corniche,18,229
Metro_AlAziziyah,Metro_Corniche,19,286
Metro_AlAziziyah,Metro_Corniche,20,238
Metro_AlAziziyah,Metro_Corniche,21,220
Metro_AlAziziyah,Metro_Corniche,22,271
Metro_AlAziziyah,Metro_Corniche,23,182
Metro_AlAziziyah,Metro_DECC,0,117
Metro_AlAziziyah,Metro_DECC,1,90
Metro_AlAziziyah,Metro_DECC,2,36
Metro_AlAziziyah,Metro_DECC,3,14
Metro_AlAziziyah,Metro_DECC,6,13
Metro_AlAziziyah,Metro_DECC,7,21
Metro_AlAziziyah,Metro_DECC,8,62
Metro_AlAziziyah,Metro_DECC,9,73
Metro_AlAziziyah,Metro_DECC,10,89
Metro_AlAziziyah,Metro_DECC,11,117
Metro_AlAziziyah,Metro_DECC,12,176
Metro_AlAziziyah,Metro_DECC,13,178
Metro_AlAziziyah,Metro_DECC,14,153
Metro_AlAziziyah,Metro_DECC,15,94
Metro_AlAziziyah,Metro_DECC,16,89
Metro_AlAziziyah,Metro_DECC,17,62
Metro_AlAziziyah,Metro_DECC,18,71
Metro_AlAziziyah,Metro_DECC,19,75
Metro_AlAziziyah,Metro_DECC,20,42
Metro_AlAziziyah,Metro_DECC,21,52
Metro_AlAziziyah,Metro_DECC,22,69
Metro_AlAziziyah,Metro_DECC,23,50
Metro_AlAziziyah,Metro_EducationCity,0,125
Metro_AlAziziyah,Metro_EducationCity,1,27
Metro_AlAziziyah,Metro_EducationCity,2,10
Metro_AlAziziyah,Metro_EducationCity,3,1
Metro_AlAziziyah,Metro_EducationCity,7,1
Metro_AlAziziyah,Metro_EducationCity,8,3
Metro_AlAziziyah,Metro_EducationCity,9,19
Metro_AlAziziyah,Metro_EducationCity,10,48
Metro_AlAziziyah,Metro_EducationCity,11,141
Metro_AlAziziyah,Metro_EducationCity,12,81
Metro_AlAziziyah,Metro_EducationCity,13,368
Metro_AlAziziyah,Metro_EducationCity,14,212
Metro_AlAziziyah,Metro_EducationCity,15,80
Metro_AlAziziyah,Metro_EducationCity,16,9
Metro_AlAziziyah,Metro_EducationCity,17,3
Metro_AlAziziyah,Metro_EducationCity,18,2
Metro_AlAziziyah,Metro_EducationCity,19,4
Metro_AlAziziyah,Metro_EducationCity,20,3
Metro_AlAziziyah,Metro_EducationCity,21,1
Metro_AlAziziyah,Metro_EducationCity,23,15
Metro_AlAziziyah,Metro_FreeZone,0,61
Metro_AlAziziyah,Metro_FreeZone,1,16
Metro_AlAziziyah,Metro_FreeZone,2,29
Metro_AlAziziyah,Metro_FreeZone,3,9
Metro_AlAziziyah,Metro_FreeZone,6,6
Metro_AlAziziyah,Metro_FreeZone,7,11
Metro_AlAziziyah,Metro_FreeZone,8,15
Metro_AlAziziyah,Metro_FreeZone,9,17
Metro_AlAziziyah,Metro_FreeZone,10,7
Metro_AlAziziyah,Metro_FreeZone,11,39
Metro_AlAziziyah,Metro_FreeZone,12,52
Metro_AlAziziyah,Metro_FreeZone,13,22
Metro_AlAziziyah,Metro_FreeZone,14,33
Metro_AlAziziyah,Metro_FreeZone,15,25
Metro_AlAziziyah,Metro_FreeZone,16,21
Metro_AlAziziyah,Metro_FreeZone,17,15
Metro_AlAziziyah,Metro_FreeZone,18,28
Metro_AlAziziyah,Metro_FreeZone,19,11
Metro_AlAziziyah,Metro_FreeZone,20,8
Metro_AlAziziyah,Metro_FreeZone,21,11
Metro_AlAziziyah,Metro_FreeZone,22,32
Metro_AlAziziyah,Metro_FreeZone,23,23
Metro_AlAziziyah,Metro_HamadIntlAirportT1,0,1
Metro_AlAziziyah,Metro_HamadIntlAirportT1,1,8
Metro_AlAziziyah,Metro_HamadIntlAirportT1,4,4
Metro_AlAziziyah,Metro_HamadIntlAirportT1,7,4
Metro_AlAziziyah,Metro_HamadIntlAirportT1,8,8
Metro_AlAziziyah,Metro_HamadIntlAirportT1,9,54
Metro_AlAziziyah,Metro_HamadIntlAirportT1,10,158
Metro_AlAziziyah,Metro_HamadIntlAirportT1,11,266
Metro_AlAziziyah,Metro_HamadIntlAirportT1,12,408
Metro_AlAziziyah,Metro_HamadIntlAirportT1,13,552
Metro_AlAziziyah,Metro_HamadIntlAirportT1,14,546
Metro_AlAziziyah,Metro_HamadIntlAirportT1,15,315
Metro_AlAziziyah,Metro_HamadIntlAirportT1,16,94
Metro_AlAziziyah,Metro_HamadIntlAirportT1,17,26
Metro_AlAziziyah,Metro_HamadIntlAirportT1,18,14
Metro_AlAziziyah,Metro_HamadIntlAirportT1,19,22
Metro_AlAziziyah,Metro_HamadIntlAirportT1,20,8
Metro_AlAziziyah,Metro_HamadIntlAirportT1,21,24
Metro_AlAziziyah,Metro_HamadIntlAirportT1,22,7
Metro_AlAziziyah,Metro_Joaan,0,142
Metro_AlAziziyah,Metro_Joaan,1,189
Metro_AlAziziyah,Metro_Joaan,2,57
Metro_AlAziziyah,Metro_Joaan,3,17
Metro_AlAziziyah,Metro_Joaan,4,2
Metro_AlAziziyah,Metro_Joaan,6,9
Metro_AlAziziyah,Metro_Joaan,7,6
Metro_AlAziziyah,Metro_Joaan,8,32
Metro_AlAziziyah,Metro_Joaan,9,105
Metro_AlAziziyah,Metro_Joaan,10,167
Metro_AlAziziyah,Metro_Joaan,11,217
Metro_AlAziziyah,Metro_Joaan,12,209
Metro_AlAziziyah,Metro_Joaan,13,245
Metro_AlAziziyah,Metro_Joaan,14,108
Metro_AlAziziyah,Metro_Joaan,15,90
Metro_AlAziziyah,Metro_Joaan,16,81
Metro_AlAziziyah,Metro_Joaan,17,51
Metro_AlAziziyah,Metro_Joaan,18,50
Metro_AlAziziyah,Metro_Joaan,19,38
Metro_AlAziziyah,Metro_Joaan,20,19
Metro_AlAziziyah,Metro_Joaan,21,23
Metro_AlAziziyah,Metro_Joaan,22,28
Metro_AlAziziyah,Metro_Joaan,23,98
Metro_AlAziziyah,Metro_Katara,0,16
Metro_AlAziziyah,Metro_Katara,1,15
Metro_AlAziziyah,Metro_Katara,2,12
Metro_AlAziziyah,Metro_Katara,3,2
Metro_AlAziziyah,Metro_Katara,6,3
Metro_AlAziziyah,Metro_Katara,7,31
Metro_AlAziziyah,Metro_Katara,8,33
Metro_AlAziziyah,Metro_Katara,9,73
Metro_AlAziziyah,Metro_Katara,10,102
Metro_AlAziziyah,Metro_Katara,11,150
Metro_AlAziziyah,Metro_Katara,12,146
Metro_AlAziziyah,Metro_Katara,13,148
Metro_AlAziziyah,Metro_Katara,14,121
Metro_AlAziziyah,Metro_Katara,15,77
Metro_AlAziziyah,Metro_Katara,16,45
Metro_AlAziziyah,Metro_Katara,17,38
Metro_AlAziziyah,Metro_Katara,18,27
Metro_AlAziziyah,Metro_Katara,19,43
Metro_AlAziziyah,Metro_Katara,20,19
Metro_AlAziziyah,Metro_Katara,21,14
Metro_AlAziziyah,Metro_Katara,22,1
Metro_AlAziziyah,Metro_Katara,23,15
Metro_AlAziziyah,Metro_Legtaifiya,0,112
Metro_AlAziziyah,Metro_Legtaifiya,1,104
Metro_AlAziziyah,Metro_Legtaifiya,2,31
Metro_AlAziziyah,Metro_Legtaifiya,3,4
Metro_AlAziziyah,Metro_Legtaifiya,6,9
Metro_AlAziziyah,Metro_Legtaifiya,7,11
Metro_AlAziziyah,Metro_Legtaifiya,8,46
Metro_AlAziziyah,Metro_Legtaifiya,9,143
Metro_AlAziziyah,Metro_Legtaifiya,10,256
Metro_AlAziziyah,Metro_Legtaifiya,11,337
Metro_AlAziziyah,Metro_Legtaifiya,12,392
Metro_AlAziziyah,Metro_Legtaifiya,13,324
Metro_AlAziziyah,Metro_Legtaifiya,14,248
Metro_AlAziziyah,Metro_Legtaifiya,15,155
Metro_AlAziziyah,Metro_Legtaifiya,16,90
Metro_AlAziziyah,Metro_Legtaifiya,17,71
Metro_AlAziziyah,Metro_Legtaifiya,18,45
Metro_AlAziziyah,Metro_Legtaifiya,19,75
Metro_AlAziziyah,Metro_Legtaifiya,20,43
Metro_AlAziziyah,Metro_Legtaifiya,21,37
Metro_AlAziziyah,Metro_Legtaifiya,22,72
Metro_AlAziziyah,Metro_Legtaifiya,23,37
Metro_AlAziziyah,Metro_Lusail,0,90
Metro_AlAziziyah,Metro_Lusail,1,30
Metro_AlAziziyah,Metro_Lusail,2,37
Metro_AlAziziyah,Metro_Lusail,3,11
Metro_AlAziziyah,Metro_Lusail,6,7
Metro_AlAziziyah,Metro_Lusail,7,4
Metro_AlAziziyah,Metro_Lusail,8,29
Metro_AlAziziyah,Metro_Lusail,9,28
Metro_AlAziziyah,Metro_Lusail,10,97
Metro_AlAziziyah,Metro_Lusail,11,303
Metro_AlAziziyah,Metro_Lusail,12,435
Metro_AlAziziyah,Metro_Lusail,13,480
Metro_AlAziziyah,Metro_Lusail,14,433
Metro_AlAziziyah,Metro_Lusail,15,275
Metro_AlAziziyah,Metro_Lusail,16,309
Metro_AlAziziyah,Metro_Lusail,17,295
Metro_AlAziziyah,Metro_Lusail,18,294
Metro_AlAziziyah,Metro_Lusail,19,1124
Metro_AlAziziyah,Metro_Lusail,20,511
Metro_AlAziziyah,Metro_Lusail,21,376
Metro_AlAziziyah,Metro_Lusail,22,98
Metro_AlAziziyah,Metro_Lusail,23,2
Metro_AlAziziyah,Metro_MsheirebConcourse,0,75
Metro_AlAziziyah,Metro_MsheirebConcourse,1,71
Metro_AlAziziyah,Metro_MsheirebConcourse,2,23
Metro_AlAziziyah,Metro_MsheirebConcourse,3,3
Metro_AlAziziyah,Metro_MsheirebConcourse,6,3
Metro_AlAziziyah,Metro_MsheirebConcourse,7,11
Metro_AlAziziyah,Metro_MsheirebConcourse,8,18
Metro_AlAziziyah,Metro_MsheirebConcourse,9,72
Metro_AlAziziyah,Metro_MsheirebConcourse,10,139
Metro_AlAziziyah,Metro_MsheirebConcourse,11,160
Metro_AlAziziyah,Metro_MsheirebConcourse,12,156
Metro_AlAziziyah,Metro_MsheirebConcourse,13,165
Metro_AlAziziyah,Metro_MsheirebConcourse,14,124
Metro_AlAziziyah,Metro_MsheirebConcourse,15,71
Metro_AlAziziyah,Metro_MsheirebConcourse,16,44
Metro_AlAziziyah,Metro_MsheirebConcourse,17,28
Metro_AlAziziyah,Metro_MsheirebConcourse,18,43
Metro_AlAziziyah,Metro_MsheirebConcourse,19,33
Metro_AlAziziyah,Metro_MsheirebConcourse,20,22
Metro_AlAziziyah,Metro_MsheirebConcourse,21,24
Metro_AlAziziyah,Metro_MsheirebConcourse,22,19
Metro_AlAziziyah,Metro_MsheirebConcourse,23,25
Metro_AlAziziyah,Metro_MsheirebGoldPlatformEastBound,19,259
Metro_AlAziziyah,Metro_MsheirebGoldPlatformEastBound,20,554
Metro_AlAziziyah,Metro_MsheirebGoldPlatformEastBound,21,512
Metro_AlAziziyah,Metro_MsheirebGoldPlatformEastBound,22,544
Metro_AlAziziyah,Metro_MsheirebGoldPlatformEastBound,23,283
Metro_AlAziziyah,Metro_MsheirebRedAndGreenPlatformNorthBound,23,14
Metro_AlAziziyah,Metro_MsheirebRedAndGreenPlatformSouthBound,23,19
Metro_AlAziziyah,Metro_NationalMuseum,0,42
Metro_AlAziziyah,Metro_NationalMuseum,1,68
Metro_AlAziziyah,Metro_NationalMuseum,2,24
Metro_AlAziziyah,Metro_NationalMuseum,3,23
Metro_AlAziziyah,Metro_NationalMuseum,4,1
