origin,destination,dayhour,value
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,11,64
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,12,42
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,13,14
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,14,17
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,15,13
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,16,6
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,18,10
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,19,5
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,20,2
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,21,1
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,22,1
Metro_AlDohaAlJadeda,Metro_OqbaIbnNafie,23,31
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,0,34
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,1,42
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,2,63
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,3,8
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,6,4
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,7,21
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,8,56
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,9,66
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,10,192
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,11,168
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,12,123
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,13,90
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,14,59
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,15,25
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,16,19
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,17,20
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,18,9
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,19,4
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,20,5
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,21,4
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,22,10
Metro_AlDohaAlJadeda,Metro_QatarNationalLibrary,23,14
Metro_AlDohaAlJadeda,Metro_QatarUniversity,0,99
Metro_AlDohaAlJadeda,Metro_QatarUniversity,1,97
Metro_AlDohaAlJadeda,Metro_QatarUniversity,2,29
Metro_AlDohaAlJadeda,Metro_QatarUniversity,3,4
Metro_AlDohaAlJadeda,Metro_QatarUniversity,6,8
Metro_AlDohaAlJadeda,Metro_QatarUniversity,7,20
Metro_AlDohaAlJadeda,Metro_QatarUniversity,8,35
Metro_AlDohaAlJadeda,Metro_QatarUniversity,9,48
Metro_AlDohaAlJadeda,Metro_QatarUniversity,10,58
Metro_AlDohaAlJadeda,Metro_QatarUniversity,11,153
Metro_AlDohaAlJadeda,Metro_QatarUniversity,12,201
Metro_AlDohaAlJadeda,Metro_QatarUniversity,13,204
Metro_AlDohaAlJadeda,Metro_QatarUniversity,14,210
Metro_AlDohaAlJadeda,Metro_QatarUniversity,15,148
Metro_AlDohaAlJadeda,Metro_QatarUniversity,16,102
Metro_AlDohaAlJadeda,Metro_QatarUniversity,17,87
Metro_AlDohaAlJadeda,Metro_QatarUniversity,18,91
Metro_AlDohaAlJadeda,Metro_QatarUniversity,19,81
Metro_AlDohaAlJadeda,Metro_QatarUniversity,20,87
Metro_AlDohaAlJadeda,Metro_QatarUniversity,21,60
Metro_AlDohaAlJadeda,Metro_QatarUniversity,22,78
Metro_AlDohaAlJadeda,Metro_QatarUniversity,23,36
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,0,4
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,7,1
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,8,3
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,10,14
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,11,38
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,12,43
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,13,43
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,14,26
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,15,51
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,16,49
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,17,18
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,19,5
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,20,3
Metro_AlDohaAlJadeda,Metro_RasBuAbboud,23,1
Metro_AlDohaAlJadeda,Metro_RasBuFontas,1,3
Metro_AlDohaAlJadeda,Metro_RasBuFontas,2,17
Metro_AlDohaAlJadeda,Metro_RasBuFontas,3,17
Metro_AlDohaAlJadeda,Metro_RasBuFontas,6,12
Metro_AlDohaAlJadeda,Metro_RasBuFontas,7,38
Metro_AlDohaAlJadeda,Metro_RasBuFontas,8,70
Metro_AlDohaAlJadeda,Metro_RasBuFontas,9,50
Metro_AlDohaAlJadeda,Metro_RasBuFontas,10,10
Metro_AlDohaAlJadeda,Metro_RasBuFontas,11,14
Metro_AlDohaAlJadeda,Metro_RasBuFontas,12,2
Metro_AlDohaAlJadeda,Metro_RasBuFontas,13,2
Metro_AlDohaAlJadeda,Metro_RasBuFontas,14,36
Metro_AlDohaAlJadeda,Metro_RasBuFontas,15,71
Metro_AlDohaAlJadeda,Metro_RasBuFontas,16,28
Metro_AlDohaAlJadeda,Metro_RasBuFontas,17,3
Metro_AlDohaAlJadeda,Metro_RasBuFontas,18,16
Metro_AlDohaAlJadeda,Metro_RasBuFontas,19,14
Metro_AlDohaAlJadeda,Metro_RasBuFontas,20,3
Metro_AlDohaAlJadeda,Metro_RasBuFontas,21,2
Metro_AlDohaAlJadeda,Metro_RasBuFontas,22,1
Metro_AlDohaAlJadeda,Metro_RasBuFontas,23,21
Metro_AlDohaAlJadeda,Metro_SouqWaqif,0,2
Metro_AlDohaAlJadeda,Metro_SouqWaqif,6,10
Metro_AlDohaAlJadeda,Metro_SouqWaqif,7,38
Metro_AlDohaAlJadeda,Metro_SouqWaqif,8,57
Metro_AlDohaAlJadeda,Metro_SouqWaqif,9,101
Metro_AlDohaAlJadeda,Metro_SouqWaqif,10,217
Metro_AlDohaAlJadeda,Metro_SouqWaqif,11,167
Metro_AlDohaAlJadeda,Metro_SouqWaqif,12,160
Metro_AlDohaAlJadeda,Metro_SouqWaqif,13,159
Metro_AlDohaAlJadeda,Metro_SouqWaqif,14,112
Metro_AlDohaAlJadeda,Metro_SouqWaqif,15,57
Metro_AlDohaAlJadeda,Metro_SouqWaqif,16,50
Metro_AlDohaAlJadeda,Metro_SouqWaqif,17,14
Metro_AlDohaAlJadeda,Metro_SouqWaqif,18,33
Metro_AlDohaAlJadeda,Metro_SouqWaqif,19,17
Metro_AlDohaAlJadeda,Metro_SouqWaqif,20,4
Metro_AlDohaAlJadeda,Metro_SouqWaqif,23,2
Metro_AlDohaAlJadeda,Metro_SportCity,0,27
Metro_AlDohaAlJadeda,Metro_SportCity,1,40
Metro_AlDohaAlJadeda,Metro_SportCity,2,41
Metro_AlDohaAlJadeda,Metro_SportCity,3,12
Metro_AlDohaAlJadeda,Metro_SportCity,6,6
Metro_AlDohaAlJadeda,Metro_SportCity,7,9
Metro_AlDohaAlJadeda,Metro_SportCity,8,36
Metro_AlDohaAlJadeda,Metro_SportCity,9,73
Metro_AlDohaAlJadeda,Metro_SportCity,10,90
Metro_AlDohaAlJadeda,Metro_SportCity,11,60
Metro_AlDohaAlJadeda,Metro_SportCity,12,61
Metro_AlDohaAlJadeda,Metro_SportCity,13,68
Metro_AlDohaAlJadeda,Metro_SportCity,14,31
Metro_AlDohaAlJadeda,Metro_SportCity,15,12
Metro_AlDohaAlJadeda,Metro_SportCity,16,7
Metro_AlDohaAlJadeda,Metro_SportCity,17,2
Metro_AlDohaAlJadeda,Metro_SportCity,18,1
Metro_AlDohaAlJadeda,Metro_SportCity,19,1
Metro_AlDohaAlJadeda,Metro_SportCity,22,3
Metro_AlDohaAlJadeda,Metro_SportCity,23,5
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,0,7
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,1,26
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,2,22
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,6,4
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,7,15
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,8,13
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,9,61
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,10,77
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,11,50
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,12,32
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,13,25
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,14,13
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,15,5
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,16,2
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,17,5
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,18,1
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,19,1
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,20,1
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,21,1
Metro_AlDohaAlJadeda,Metro_TheWhitePalace,23,6
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,0,24
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,1,5
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,2,6
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,6,5
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,7,10
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,8,13
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,9,34
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,10,21
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,11,7
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,12,11
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,13,11
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,14,5
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,15,8
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,16,2
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,18,1
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,19,4
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,22,8
Metro_AlDohaAlJadeda,Metro_UmmGhuwailina,23,30
Metro_AlDohaAlJadeda,Metro_WestBay,0,14
Metro_AlDohaAlJadeda,Metro_WestBay,1,19
Metro_AlDohaAlJadeda,Metro_WestBay,2,11
Metro_AlDohaAlJadeda,Metro_WestBay,3,2
Metro_AlDohaAlJadeda,Metro_WestBay,6,12
Metro_AlDohaAlJadeda,Metro_WestBay,7,10
Metro_AlDohaAlJadeda,Metro_WestBay,8,24
Metro_AlDohaAlJadeda,Metro_WestBay,9,70
Metro_AlDohaAlJadeda,Metro_WestBay,10,79
Metro_AlDohaAlJadeda,Metro_WestBay,11,69
Metro_AlDohaAlJadeda,Metro_WestBay,12,73
Metro_AlDohaAlJadeda,Metro_WestBay,13,59
Metro_AlDohaAlJadeda,Metro_WestBay,14,47
Metro_AlDohaAlJadeda,Metro_WestBay,15,24
Metro_AlDohaAlJadeda,Metro_WestBay,16,16
Metro_AlDohaAlJadeda,Metro_WestBay,17,5
Metro_AlDohaAlJadeda,Metro_WestBay,18,12
Metro_AlDohaAlJadeda,Metro_WestBay,20,4
Metro_AlDohaAlJadeda,Metro_WestBay,21,6
Metro_AlDohaAlJadeda,Metro_WestBay,23,145
Metro_AlMansoura,Metro_AlAziziyah,0,79
Metro_AlMansoura,Metro_AlAziziyah,1,268
Metro_AlMansoura,Metro_AlAziziyah,2,114
Metro_AlMansoura,Metro_AlAziziyah,3,118
Metro_AlMansoura,Metro_AlAziziyah,6,12
Metro_AlMansoura,Metro_AlAziziyah,7,15
Metro_AlMansoura,Metro_AlAziziyah,8,73
Metro_AlMansoura,Metro_AlAziziyah,9,191
Metro_AlMansoura,Metro_AlAziziyah,10,269
Metro_AlMansoura,Metro_AlAziziyah,11,230
Metro_AlMansoura,Metro_AlAziziyah,12,144
Metro_AlMansoura,Metro_AlAziziyah,13,204
Metro_AlMansoura,Metro_AlAziziyah,14,140
Metro_AlMansoura,Metro_AlAziziyah,15,97
Metro_AlMansoura,Metro_AlAziziyah,16,51
Metro_AlMansoura,Metro_AlAziziyah,17,18
Metro_AlMansoura,Metro_AlAziziyah,18,24
Metro_AlMansoura,Metro_AlAziziyah,19,6
Metro_AlMansoura,Metro_AlAziziyah,20,36
Metro_AlMansoura,Metro_AlAziziyah,21,19
Metro_AlMansoura,Metro_AlAziziyah,22,16
Metro_AlMansoura,Metro_AlAziziyah,23,24
Metro_AlMansoura,Metro_AlBiddaConcourse,0,9
Metro_AlMansoura,Metro_AlBiddaConcourse,1,5
Metro_AlMansoura,Metro_AlBiddaConcourse,6,9
Metro_AlMansoura,Metro_AlBiddaConcourse,7,34
Metro_AlMansoura,Metro_AlBiddaConcourse,8,50
Metro_AlMansoura,Metro_AlBiddaConcourse,9,89
Metro_AlMansoura,Metro_AlBiddaConcourse,10,161
Metro_AlMansoura,Metro_AlBiddaConcourse,11,132
Metro_AlMansoura,Metro_AlBiddaConcourse,12,158
Metro_AlMansoura,Metro_AlBiddaConcourse,13,113
Metro_AlMansoura,Metro_AlBiddaConcourse,14,130
Metro_AlMansoura,Metro_AlBiddaConcourse,15,55
Metro_AlMansoura,Metro_AlBiddaConcourse,16,37
Metro_AlMansoura,Metro_AlBiddaConcourse,17,24
Metro_AlMansoura,Metro_AlBiddaConcourse,18,18
Metro_AlMansoura,Metro_AlBiddaConcourse,19,10
Metro_AlMansoura,Metro_AlBiddaConcourse,20,13
Metro_AlMansoura,Metro_AlBiddaConcourse,21,8
Metro_AlMansoura,Metro_AlBiddaConcourse,22,11
Metro_AlMansoura,Metro_AlBiddaConcourse,23,11
Metro_AlMansoura,Metro_AlBiddaGreenPlatformNorthBound,22,4
Metro_AlMansoura,Metro_AlBiddaRedAndGreenPlatformNorthBound,22,1
Metro_AlMansoura,Metro_AlBiddaRedPlatformNorthBound,22,22
Metro_AlMansoura,Metro_AlBiddaRedPlatformNorthBound,23,2
Metro_AlMansoura,Metro_AlDohaAlJadeda,0,6
Metro_AlMansoura,Metro_AlDohaAlJadeda,1,6
Metro_AlMansoura,Metro_AlDohaAlJadeda,2,1
Metro_AlMansoura,Metro_AlDohaAlJadeda,6,2
Metro_AlMansoura,Metro_AlDohaAlJadeda,7,9
Metro_AlMansoura,Metro_AlDohaAlJadeda,8,29
Metro_AlMansoura,Metro_AlDohaAlJadeda,9,51
Metro_AlMansoura,Metro_AlDohaAlJadeda,10,83
Metro_AlMansoura,Metro_AlDohaAlJadeda,11,43
Metro_AlMansoura,Metro_AlDohaAlJadeda,12,34
Metro_AlMansoura,Metro_AlDohaAlJadeda,13,38
Metro_AlMansoura,Metro_AlDohaAlJadeda,14,16
Metro_AlMansoura,Metro_AlDohaAlJadeda,15,3
Metro_AlMansoura,Metro_AlDohaAlJadeda,16,3
Metro_AlMansoura,Metro_AlDohaAlJadeda,17,2
Metro_AlMansoura,Metro_AlDohaAlJadeda,18,1
Metro_AlMansoura,Metro_AlDohaAlJadeda,21,1
Metro_AlMansoura,Metro_AlDohaAlJadeda,22,1
Metro_AlMansoura,Metro_AlDohaAlJadeda,23,13
Metro_AlMansoura,Metro_AlMatarAlQadeem,0,8
Metro_AlMansoura,Metro_AlMatarAlQadeem,1,13
Metro_AlMansoura,Metro_AlMatarAlQadeem,2,1
Metro_AlMansoura,Metro_AlMatarAlQadeem,6,22
Metro_AlMansoura,Metro_AlMatarAlQadeem,7,23
Metro_AlMansoura,Metro_AlMatarAlQadeem,8,115
Metro_AlMansoura,Metro_AlMatarAlQadeem,9,128
Metro_AlMansoura,Metro_AlMatarAlQadeem,10,191
Metro_AlMansoura,Metro_AlMatarAlQadeem,11,189
Metro_AlMansoura,Metro_AlMatarAlQadeem,12,178
Metro_AlMansoura,Metro_AlMatarAlQadeem,13,161
Metro_AlMansoura,Metro_AlMatarAlQadeem,14,124
Metro_AlMansoura,Metro_AlMatarAlQadeem,15,97
Metro_AlMansoura,Metro_AlMatarAlQadeem,16,68
Metro_AlMansoura,Metro_AlMatarAlQadeem,17,25
Metro_AlMansoura,Metro_AlMatarAlQadeem,18,32
Metro_AlMansoura,Metro_AlMatarAlQadeem,19,26
Metro_AlMansoura,Metro_AlMatarAlQadeem,20,40
Metro_AlMansoura,Metro_AlMatarAlQadeem,21,25
Metro_AlMansoura,Metro_AlMatarAlQadeem,22,24
Metro_AlMansoura,Metro_AlMatarAlQadeem,23,14
Metro_AlMansoura,Metro_AlMessila,0,39
Metro_AlMansoura,Metro_AlMessila,1,73
Metro_AlMansoura,Metro_AlMessila,2,26
Metro_AlMansoura,Metro_AlMessila,3,6
Metro_AlMansoura,Metro_AlMessila,6,5
Metro_AlMansoura,Metro_AlMessila,7,2
Metro_AlMansoura,Metro_AlMessila,8,7
Metro_AlMansoura,Metro_AlMessila,9,10
Metro_AlMansoura,Metro_AlMessila,10,52
Metro_AlMansoura,Metro_AlMessila,11,58
Metro_AlMansoura,Metro_AlMessila,12,48
Metro_AlMansoura,Metro_AlMessila,13,33
Metro_AlMansoura,Metro_AlMessila,14,21
Metro_AlMansoura,Metro_AlMessila,15,12
Metro_AlMansoura,Metro_AlMessila,16,7
Metro_AlMansoura,Metro_AlMessila,17,4
Metro_AlMansoura,Metro_AlMessila,18,1
Metro_AlMansoura,Metro_AlMessila,19,1
Metro_AlMansoura,Metro_AlMessila,20,3
Metro_AlMansoura,Metro_AlMessila,21,6
Metro_AlMansoura,Metro_AlMessila,22,4
Metro_AlMansoura,Metro_AlMessila,23,2
Metro_AlMansoura,Metro_AlQassar,0,136
Metro_AlMansoura,Metro_AlQassar,1,98
Metro_AlMansoura,Metro_AlQassar,2,31
Metro_AlMansoura,Metro_AlQassar,3,11
Metro_AlMansoura,Metro_AlQassar,6,25
Metro_AlMansoura,Metro_AlQassar,7,46
Metro_AlMansoura,Metro_AlQassar,8,91
Metro_AlMansoura,Metro_AlQassar,9,86
Metro_AlMansoura,Metro_AlQassar,10,117
Metro_AlMansoura,Metro_AlQassar,11,234
Metro_AlMansoura,Metro_AlQassar,12,269
Metro_AlMansoura,Metro_AlQassar,13,284
Metro_AlMansoura,Metro_AlQassar,14,344
Metro_AlMansoura,Metro_AlQassar,15,327
Metro_AlMansoura,Metro_AlQassar,16,190
Metro_AlMansoura,Metro_AlQassar,17,155
Metro_AlMansoura,Metro_AlQassar,18,107
Metro_AlMansoura,Metro_AlQassar,19,99
Metro_AlMansoura,Metro_AlQassar,20,104
Metro_AlMansoura,Metro_AlQassar,21,95
Metro_AlMansoura,Metro_AlQassar,22,71
Metro_AlMansoura,Metro_AlQassar,23,17
Metro_AlMansoura,Metro_AlRayyanAlQadeem,0,19
Metro_AlMansoura,Metro_AlRayyanAlQadeem,1,14
Metro_AlMansoura,Metro_AlRayyanAlQadeem,2,16
Metro_AlMansoura,Metro_AlRayyanAlQadeem,3,6
Metro_AlMansoura,Metro_AlRayyanAlQadeem,6,4
Metro_AlMansoura,Metro_AlRayyanAlQadeem,7,4
Metro_AlMansoura,Metro_AlRayyanAlQadeem,8,10
Metro_AlMansoura,Metro_AlRayyanAlQadeem,9,24
Metro_AlMansoura,Metro_AlRayyanAlQadeem,10,33
Metro_AlMansoura,Metro_AlRayyanAlQadeem,11,48
Metro_AlMansoura,Metro_AlRayyanAlQadeem,12,30
Metro_AlMansoura,Metro_AlRayyanAlQadeem,13,19
Metro_AlMansoura,Metro_AlRayyanAlQadeem,14,30
Metro_AlMansoura,Metro_AlRayyanAlQadeem,15,10
Metro_AlMansoura,Metro_AlRayyanAlQadeem,16,1
Metro_AlMansoura,Metro_AlRayyanAlQadeem,17,1
Metro_AlMansoura,Metro_AlRayyanAlQadeem,20,2
Metro_AlMansoura,Metro_AlRayyanAlQadeem,21,2
Metro_AlMansoura,Metro_AlRayyanAlQadeem,22,4
Metro_AlMansoura,Metro_AlRiffa,0,8
Metro_AlMansoura,Metro_AlRiffa,1,2
Metro_AlMansoura,Metro_AlRiffa,6,2
Metro_AlMansoura,Metro_AlRiffa,7,4
Metro_AlMansoura,Metro_AlRiffa,8,3
Metro_AlMansoura,Metro_AlRiffa,9,13
Metro_AlMansoura,Metro_AlRiffa,10,14
Metro_AlMansoura,Metro_AlRiffa,11,28
Metro_AlMansoura,Metro_AlRiffa,12,29
Metro_AlMansoura,Metro_AlRiffa,13,19
Metro_AlMansoura,Metro_AlRiffa,14,28
Metro_AlMansoura,Metro_AlRiffa,15,12
Metro_AlMansoura,Metro_AlRiffa,16,12
Metro_AlMansoura,Metro_AlRiffa,17,7
Metro_AlMansoura,Metro_AlRiffa,18,9
Metro_AlMansoura,Metro_AlRiffa,19,1
Metro_AlMansoura,Metro_AlRiffa,20,2
Metro_AlMansoura,Metro_AlRiffa,21,5
Metro_AlMansoura,Metro_AlSadd,0,31
Metro_AlMansoura,Metro_AlSadd,1,327
Metro_AlMansoura,Metro_AlSadd,2,8
Metro_AlMansoura,Metro_AlSadd,3,9
Metro_AlMansoura,Metro_AlSadd,6,17
Metro_AlMansoura,Metro_AlSadd,7,28
Metro_AlMansoura,Metro_AlSadd,8,42
Metro_AlMansoura,Metro_AlSadd,9,80
Metro_AlMansoura,Metro_AlSadd,10,126
Metro_AlMansoura,Metro_AlSadd,11,142
Metro_AlMansoura,Metro_AlSadd,12,102
Metro_AlMansoura,Metro_AlSadd,13,66
Metro_AlMansoura,Metro_AlSadd,14,49
Metro_AlMansoura,Metro_AlSadd,15,35
Metro_AlMansoura,Metro_AlSadd,16,8
Metro_AlMansoura,Metro_AlSadd,17,15
Metro_AlMansoura,Metro_AlSadd,18,11
Metro_AlMansoura,Metro_AlSadd,19,8
Metro_AlMansoura,Metro_AlSadd,20,3
Metro_AlMansoura,Metro_AlSadd,21,8
Metro_AlMansoura,Metro_AlSadd,22,9
Metro_AlMansoura,Metro_AlSadd,23,19
Metro_AlMansoura,Metro_AlShaqab,1,2
Metro_AlMansoura,Metro_AlShaqab,2,8
Metro_AlMansoura,Metro_AlShaqab,3,1
Metro_AlMansoura,Metro_AlShaqab,8,2
Metro_AlMansoura,Metro_AlShaqab,9,10
Metro_AlMansoura,Metro_AlShaqab,10,20
Metro_AlMansoura,Metro_AlShaqab,11,15
Metro_AlMansoura,Metro_AlShaqab,12,14
Metro_AlMansoura,Metro_AlShaqab,13,11
Metro_AlMansoura,Metro_AlShaqab,14,12
Metro_AlMansoura,Metro_AlShaqab,15,6
Metro_AlMansoura,Metro_AlShaqab,16,1
Metro_AlMansoura,Metro_AlShaqab,17,3
Metro_AlMansoura,Metro_AlShaqab,18,1
Metro_AlMansoura,Metro_AlSudan,0,21
Metro_AlMansoura,Metro_AlSudan,1,33
Metro_AlMansoura,Metro_AlSudan,2,59
Metro_AlMansoura,Metro_AlSudan,3,39
Metro_AlMansoura,Metro_AlSudan,6,1
Metro_AlMansoura,Metro_AlSudan,7,3
Metro_AlMansoura,Metro_AlSudan,8,8
Metro_AlMansoura,Metro_AlSudan,9,61
Metro_AlMansoura,Metro_AlSudan,10,42
Metro_AlMansoura,Metro_AlSudan,11,76
Metro_AlMansoura,Metro_AlSudan,12,49
Metro_AlMansoura,Metro_AlSudan,13,42
Metro_AlMansoura,Metro_AlSudan,14,41
Metro_AlMansoura,Metro_AlSudan,15,35
Metro_AlMansoura,Metro_AlSudan,16,12
Metro_AlMansoura,Metro_AlSudan,18,4
Metro_AlMansoura,Metro_AlSudan,20,5
Metro_AlMansoura,Metro_AlSudan,23,10
Metro_AlMansoura,Metro_AlWaabQLM,0,15
Metro_AlMansoura,Metro_AlWaabQLM,1,12
Metro_AlMansoura,Metro_AlWaabQLM,2,25
Metro_AlMansoura,Metro_AlWaabQLM,3,45
Metro_AlMansoura,Metro_AlWaabQLM,6,1
Metro_AlMansoura,Metro_AlWaabQLM,8,6
Metro_AlMansoura,Metro_AlWaabQLM,9,11
Metro_AlMansoura,Metro_AlWaabQLM,10,19
Metro_AlMansoura,Metro_AlWaabQLM,11,7
Metro_AlMansoura,Metro_AlWaabQLM,12,8
Metro_AlMansoura,Metro_AlWaabQLM,13,7
Metro_AlMansoura,Metro_AlWaabQLM,14,3
Metro_AlMansoura,Metro_AlWaabQLM,15,4
Metro_AlMansoura,Metro_AlWaabQLM,16,1
Metro_AlMansoura,Metro_AlWaabQLM,18,3
Metro_AlMansoura,Metro_AlWaabQLM,21,1
Metro_AlMansoura,Metro_AlWaabQLM,22,2
Metro_AlMansoura,Metro_AlWaabQLM,23,5
Metro_AlMansoura,Metro_AlWakra,0,98
Metro_AlMansoura,Metro_AlWakra,1,115
Metro_AlMansoura,Metro_AlWakra,2,73
Metro_AlMansoura,Metro_AlWakra,3,5
Metro_AlMansoura,Metro_AlWakra,6,4
Metro_AlMansoura,Metro_AlWakra,7,9
Metro_AlMansoura,Metro_AlWakra,8,60
Metro_AlMansoura,Metro_AlWakra,9,164
Metro_AlMansoura,Metro_AlWakra,10,154
Metro_AlMansoura,Metro_AlWakra,11,231
Metro_AlMansoura,Metro_AlWakra,12,345
Metro_AlMansoura,Metro_AlWakra,13,377
Metro_AlMansoura,Metro_AlWakra,14,336
Metro_AlMansoura,Metro_AlWakra,15,220
Metro_AlMansoura,Metro_AlWakra,16,112
Metro_AlMansoura,Metro_AlWakra,17,64
Metro_AlMansoura,Metro_AlWakra,18,59
Metro_AlMansoura,Metro_AlWakra,19,76
Metro_AlMansoura,Metro_AlWakra,20,61
Metro_AlMansoura,Metro_AlWakra,21,54
Metro_AlMansoura,Metro_AlWakra,22,69
Metro_AlMansoura,Metro_AlWakra,23,48
Metro_AlMansoura,Metro_BinMahmoud,0,3
Metro_AlMansoura,Metro_BinMahmoud,1,181
Metro_AlMansoura,Metro_BinMahmoud,2,14
Metro_AlMansoura,Metro_BinMahmoud,3,7
Metro_AlMansoura,Metro_BinMahmoud,6,17
Metro_AlMansoura,Metro_BinMahmoud,7,43
Metro_AlMansoura,Metro_BinMahmoud,8,32
Metro_AlMansoura,Metro_BinMahmoud,9,95
Metro_AlMansoura,Metro_BinMahmoud,10,156
Metro_AlMansoura,Metro_BinMahmoud,11,112
Metro_AlMansoura,Metro_BinMahmoud,12,75
Metro_AlMansoura,Metro_BinMahmoud,13,89
Metro_AlMansoura,Metro_BinMahmoud,14,65
Metro_AlMansoura,Metro_BinMahmoud,15,34
Metro_AlMansoura,Metro_BinMahmoud,16,16
Metro_AlMansoura,Metro_BinMahmoud,17,12
Metro_AlMansoura,Metro_BinMahmoud,18,7
Metro_AlMansoura,Metro_BinMahmoud,19,3
Metro_AlMansoura,Metro_BinMahmoud,20,5
Metro_AlMansoura,Metro_BinMahmoud,22,2
Metro_AlMansoura,Metro_BinMahmoud,23,13
Metro_AlMansoura,Metro_Corniche,0,186
Metro_AlMansoura,Metro_Corniche,1,88
Metro_AlMansoura,Metro_Corniche,2,37
Metro_AlMansoura,Metro_Corniche,3,2
Metro_AlMansoura,Metro_Corniche,6,6
Metro_AlMansoura,Metro_Corniche,7,8
Metro_AlMansoura,Metro_Corniche,8,27
Metro_AlMansoura,Metro_Corniche,9,47
Metro_AlMansoura,Metro_Corniche,10,142
