origin,destination,dayhour,halfhour,quarterhour,value
Metro_AlAziziyah,Metro_AlBiddaConcourse,0,0,0,4
Metro_AlAziziyah,Metro_AlBiddaConcourse,0,1,2,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,0,1,3,4
Metro_AlAziziyah,Metro_AlBiddaConcourse,1,2,4,9
Metro_AlAziziyah,Metro_AlBiddaConcourse,1,2,5,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,1,3,6,10
Metro_AlAziziyah,Metro_AlBiddaConcourse,1,3,7,7
Metro_AlAziziyah,Metro_AlBiddaConcourse,2,4,8,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,2,4,9,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,6,12,25,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,7,14,28,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,7,14,29,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,7,15,30,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,7,15,31,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,8,16,32,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,8,16,33,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,8,17,34,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,8,17,35,18
Metro_AlAziziyah,Metro_AlBiddaConcourse,9,18,36,7
Metro_AlAziziyah,Metro_AlBiddaConcourse,9,18,37,20
Metro_AlAziziyah,Metro_AlBiddaConcourse,9,19,38,11
Metro_AlAziziyah,Metro_AlBiddaConcourse,9,19,39,23
Metro_AlAziziyah,Metro_AlBiddaConcourse,10,20,40,35
Metro_AlAziziyah,Metro_AlBiddaConcourse,10,20,41,41
Metro_AlAziziyah,Metro_AlBiddaConcourse,10,21,42,20
Metro_AlAziziyah,Metro_AlBiddaConcourse,10,21,43,46
Metro_AlAziziyah,Metro_AlBiddaConcourse,11,22,44,52
Metro_AlAziziyah,Metro_AlBiddaConcourse,11,22,45,43
Metro_AlAziziyah,Metro_AlBiddaConcourse,11,23,46,48
Metro_AlAziziyah,Metro_AlBiddaConcourse,11,23,47,69
Metro_AlAziziyah,Metro_AlBiddaConcourse,12,24,48,43
Metro_AlAziziyah,Metro_AlBiddaConcourse,12,24,49,61
Metro_AlAziziyah,Metro_AlBiddaConcourse,12,25,50,67
Metro_AlAziziyah,Metro_AlBiddaConcourse,12,25,51,87
Metro_AlAziziyah,Metro_AlBiddaConcourse,13,26,52,55
Metro_AlAziziyah,Metro_AlBiddaConcourse,13,26,53,74
Metro_AlAziziyah,Metro_AlBiddaConcourse,13,27,54,86
Metro_AlAziziyah,Metro_AlBiddaConcourse,13,27,55,71
Metro_AlAziziyah,Metro_AlBiddaConcourse,14,28,56,37
Metro_AlAziziyah,Metro_AlBiddaConcourse,14,28,57,51
Metro_AlAziziyah,Metro_AlBiddaConcourse,14,29,58,76
Metro_AlAziziyah,Metro_AlBiddaConcourse,14,29,59,64
Metro_AlAziziyah,Metro_AlBiddaConcourse,15,30,60,43
Metro_AlAziziyah,Metro_AlBiddaConcourse,15,30,61,50
Metro_AlAziziyah,Metro_AlBiddaConcourse,15,31,62,26
Metro_AlAziziyah,Metro_AlBiddaConcourse,15,31,63,30
Metro_AlAziziyah,Metro_AlBiddaConcourse,16,32,64,16
Metro_AlAziziyah,Metro_AlBiddaConcourse,16,32,65,23
Metro_AlAziziyah,Metro_AlBiddaConcourse,16,33,66,15
Metro_AlAziziyah,Metro_AlBiddaConcourse,16,33,67,16
Metro_AlAziziyah,Metro_AlBiddaConcourse,17,34,68,13
Metro_AlAziziyah,Metro_AlBiddaConcourse,17,34,69,8
Metro_AlAziziyah,Metro_AlBiddaConcourse,17,35,70,10
Metro_AlAziziyah,Metro_AlBiddaConcourse,17,35,71,5
Metro_AlAziziyah,Metro_AlBiddaConcourse,18,36,72,5
Metro_AlAziziyah,Metro_AlBiddaConcourse,18,36,73,13
Metro_AlAziziyah,Metro_AlBiddaConcourse,18,37,75,12
Metro_AlAziziyah,Metro_AlBiddaConcourse,19,38,76,3
Metro_AlAziziyah,Metro_AlBiddaConcourse,19,38,77,6
Metro_AlAziziyah,Metro_AlBiddaConcourse,19,39,78,3
Metro_AlAziziyah,Metro_AlBiddaConcourse,19,39,79,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,20,40,80,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,20,41,82,7
Metro_AlAziziyah,Metro_AlBiddaConcourse,20,41,83,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,21,42,84,4
Metro_AlAziziyah,Metro_AlBiddaConcourse,21,42,85,6
Metro_AlAziziyah,Metro_AlBiddaConcourse,21,43,86,4
Metro_AlAziziyah,Metro_AlBiddaConcourse,21,43,87,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,22,44,88,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,22,44,89,12
Metro_AlAziziyah,Metro_AlBiddaConcourse,22,45,90,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,23,46,92,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,23,46,93,3
Metro_AlAziziyah,Metro_AlBiddaRedPlatformNorthBound,22,45,91,33
Metro_AlAziziyah,Metro_AlBiddaRedPlatformNorthBound,23,46,92,16
Metro_AlAziziyah,Metro_AlBiddaRedPlatformNorthBound,23,46,93,14
Metro_AlAziziyah,Metro_AlBiddaRedPlatformNorthBound,23,47,94,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,0,0,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,0,1,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,1,2,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,1,3,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,2,4,16
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,2,5,27
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,3,6,14
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,3,7,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,4,8,9
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,4,9,10
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,5,10,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,5,11,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,6,12,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,6,13,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,7,14,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,7,15,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,6,13,26,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,6,13,27,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,14,28,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,14,29,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,15,30,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,16,32,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,16,33,10
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,17,34,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,17,35,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,18,36,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,18,37,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,19,38,16
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,19,39,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,20,40,29
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,20,41,39
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,21,42,40
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,21,43,47
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,22,44,67
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,22,45,74
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,23,46,85
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,23,47,56
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,24,48,40
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,24,49,42
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,25,50,54
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,25,51,44
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,26,52,38
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,26,53,53
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,27,54,36
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,27,55,53
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,28,56,34
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,28,57,33
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,29,58,37
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,29,59,25
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,30,60,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,30,61,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,31,62,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,31,63,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,32,64,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,32,65,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,33,66,11
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,33,67,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,34,68,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,34,69,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,35,70,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,35,71,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,36,72,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,36,73,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,37,74,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,37,75,9
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,38,76,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,38,77,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,39,78,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,39,79,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,40,80,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,40,81,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,41,82,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,41,83,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,42,84,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,43,86,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,43,87,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,44,88,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,44,89,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,45,90,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,45,91,25
Metro_AlAziziyah,Metro_AlDohaAlJadeda,23,46,92,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,23,46,93,9
Metro_AlAziziyah,Metro_AlDohaAlJadeda,23,47,94,1
Metro_AlAziziyah,Metro_AlMansoura,0,0,0,16
Metro_AlAziziyah,Metro_AlMansoura,0,0,1,17
Metro_AlAziziyah,Metro_AlMansoura,0,1,2,17
Metro_AlAziziyah,Metro_AlMansoura,0,1,3,30
Metro_AlAziziyah,Metro_AlMansoura,1,2,4,29
Metro_AlAziziyah,Metro_AlMansoura,1,2,5,39
Metro_AlAziziyah,Metro_AlMansoura,1,3,6,22
Metro_AlAziziyah,Metro_AlMansoura,1,3,7,41
Metro_AlAziziyah,Metro_AlMansoura,2,4,8,12
Metro_AlAziziyah,Metro_AlMansoura,2,4,9,29
Metro_AlAziziyah,Metro_AlMansoura,2,5,10,15
Metro_AlAziziyah,Metro_AlMansoura,2,5,11,46
Metro_AlAziziyah,Metro_AlMansoura,3,6,12,16
Metro_AlAziziyah,Metro_AlMansoura,3,6,13,14
Metro_AlAziziyah,Metro_AlMansoura,3,7,14,4
Metro_AlAziziyah,Metro_AlMansoura,4,8,16,3
Metro_AlAziziyah,Metro_AlMansoura,6,12,24,1
Metro_AlAziziyah,Metro_AlMansoura,6,12,25,1
Metro_AlAziziyah,Metro_AlMansoura,6,13,26,4
Metro_AlAziziyah,Metro_AlMansoura,6,13,27,3
Metro_AlAziziyah,Metro_AlMansoura,7,14,28,3
Metro_AlAziziyah,Metro_AlMansoura,7,14,29,1
Metro_AlAziziyah,Metro_AlMansoura,7,15,30,3
Metro_AlAziziyah,Metro_AlMansoura,7,15,31,3
Metro_AlAziziyah,Metro_AlMansoura,8,16,32,9
Metro_AlAziziyah,Metro_AlMansoura,8,16,33,6
Metro_AlAziziyah,Metro_AlMansoura,8,17,34,13
Metro_AlAziziyah,Metro_AlMansoura,8,17,35,12
Metro_AlAziziyah,Metro_AlMansoura,9,18,36,13
Metro_AlAziziyah,Metro_AlMansoura,9,18,37,16
Metro_AlAziziyah,Metro_AlMansoura,9,19,38,21
Metro_AlAziziyah,Metro_AlMansoura,9,19,39,52
Metro_AlAziziyah,Metro_AlMansoura,10,20,40,52
Metro_AlAziziyah,Metro_AlMansoura,10,20,41,58
Metro_AlAziziyah,Metro_AlMansoura,10,21,42,72
Metro_AlAziziyah,Metro_AlMansoura,10,21,43,72
Metro_AlAziziyah,Metro_AlMansoura,11,22,44,82
Metro_AlAziziyah,Metro_AlMansoura,11,22,45,68
Metro_AlAziziyah,Metro_AlMansoura,11,23,46,48
Metro_AlAziziyah,Metro_AlMansoura,11,23,47,90
Metro_AlAziziyah,Metro_AlMansoura,12,24,48,87
Metro_AlAziziyah,Metro_AlMansoura,12,24,49,53
Metro_AlAziziyah,Metro_AlMansoura,12,25,50,59
Metro_AlAziziyah,Metro_AlMansoura,12,25,51,58
Metro_AlAziziyah,Metro_AlMansoura,13,26,52,64
Metro_AlAziziyah,Metro_AlMansoura,13,26,53,65
Metro_AlAziziyah,Metro_AlMansoura,13,27,54,54
Metro_AlAziziyah,Metro_AlMansoura,13,27,55,60
Metro_AlAziziyah,Metro_AlMansoura,14,28,56,49
Metro_AlAziziyah,Metro_AlMansoura,14,28,57,23
Metro_AlAziziyah,Metro_AlMansoura,14,29,58,26
Metro_AlAziziyah,Metro_AlMansoura,14,29,59,39
Metro_AlAziziyah,Metro_AlMansoura,15,30,60,38
Metro_AlAziziyah,Metro_AlMansoura,15,30,61,40
Metro_AlAziziyah,Metro_AlMansoura,15,31,62,27
Metro_AlAziziyah,Metro_AlMansoura,15,31,63,29
Metro_AlAziziyah,Metro_AlMansoura,16,32,64,22
Metro_AlAziziyah,Metro_AlMansoura,16,32,65,21
Metro_AlAziziyah,Metro_AlMansoura,16,33,66,16
Metro_AlAziziyah,Metro_AlMansoura,16,33,67,9
Metro_AlAziziyah,Metro_AlMansoura,17,34,68,6
Metro_AlAziziyah,Metro_AlMansoura,17,34,69,8
Metro_AlAziziyah,Metro_AlMansoura,17,35,70,12
Metro_AlAziziyah,Metro_AlMansoura,17,35,71,4
Metro_AlAziziyah,Metro_AlMansoura,18,36,72,4
Metro_AlAziziyah,Metro_AlMansoura,18,36,73,11
Metro_AlAziziyah,Metro_AlMansoura,18,37,74,1
Metro_AlAziziyah,Metro_AlMansoura,18,37,75,8
Metro_AlAziziyah,Metro_AlMansoura,19,38,76,7
Metro_AlAziziyah,Metro_AlMansoura,19,38,77,2
Metro_AlAziziyah,Metro_AlMansoura,19,39,78,4
Metro_AlAziziyah,Metro_AlMansoura,19,39,79,7
Metro_AlAziziyah,Metro_AlMansoura,20,40,80,2
Metro_AlAziziyah,Metro_AlMansoura,20,40,81,7
Metro_AlAziziyah,Metro_AlMansoura,20,41,82,3
Metro_AlAziziyah,Metro_AlMansoura,20,41,83,10
Metro_AlAziziyah,Metro_AlMansoura,21,42,84,9
Metro_AlAziziyah,Metro_AlMansoura,21,42,85,4
Metro_AlAziziyah,Metro_AlMansoura,21,43,86,1
Metro_AlAziziyah,Metro_AlMansoura,21,43,87,3
Metro_AlAziziyah,Metro_AlMansoura,22,44,88,4
Metro_AlAziziyah,Metro_AlMansoura,22,44,89,4
Metro_AlAziziyah,Metro_AlMansoura,22,45,90,6
Metro_AlAziziyah,Metro_AlMansoura,22,45,91,6
Metro_AlAziziyah,Metro_AlMansoura,23,46,92,5
Metro_AlAziziyah,Metro_AlMansoura,23,46,93,2
Metro_AlAziziyah,Metro_AlMansoura,23,47,95,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,0,0,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,0,1,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,1,2,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,1,3,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,4,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,5,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,6,12
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,7,7
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,8,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,9,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,10,15
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,11,22
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,12,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,13,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,7,14,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,6,13,27,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,7,14,28,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,16,32,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,17,34,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,17,35,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,36,7
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,37,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,38,22
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,39,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,40,30
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,41,17
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,42,25
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,43,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,44,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,45,72
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,46,41
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,47,31
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,48,53
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,49,51
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,50,55
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,51,36
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,52,27
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,53,12
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,54,39
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,55,54
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,56,72
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,57,47
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,58,60
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,59,27
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,60,33
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,61,36
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,62,26
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,63,69
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,64,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,65,40
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,66,29
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,67,15
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,68,33
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,69,9
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,70,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,71,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,72,32
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,73,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,74,12
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,75,13
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,76,10
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,77,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,78,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,79,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,40,80,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,40,81,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,41,83,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,84,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,85,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,43,86,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,43,87,12
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,44,88,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,44,89,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,45,90,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,45,91,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,23,46,92,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,23,46,93,7
Metro_AlAziziyah,Metro_AlMessila,0,0,0,5
Metro_AlAziziyah,Metro_AlMessila,0,0,1,1
Metro_AlAziziyah,Metro_AlMessila,0,1,3,6
Metro_AlAziziyah,Metro_AlMessila,1,2,4,6
Metro_AlAziziyah,Metro_AlMessila,1,2,5,2
Metro_AlAziziyah,Metro_AlMessila,1,3,6,7
Metro_AlAziziyah,Metro_AlMessila,2,4,8,1
Metro_AlAziziyah,Metro_AlMessila,2,4,9,1
Metro_AlAziziyah,Metro_AlMessila,2,5,10,3
Metro_AlAziziyah,Metro_AlMessila,9,19,38,1
Metro_AlAziziyah,Metro_AlMessila,10,20,41,1
Metro_AlAziziyah,Metro_AlMessila,10,21,42,1
Metro_AlAziziyah,Metro_AlMessila,10,21,43,3
Metro_AlAziziyah,Metro_AlMessila,11,22,44,9
Metro_AlAziziyah,Metro_AlMessila,11,22,45,4
Metro_AlAziziyah,Metro_AlMessila,11,23,46,4
Metro_AlAziziyah,Metro_AlMessila,11,23,47,6
Metro_AlAziziyah,Metro_AlMessila,12,24,48,2
Metro_AlAziziyah,Metro_AlMessila,12,24,49,1
Metro_AlAziziyah,Metro_AlMessila,12,25,50,4
Metro_AlAziziyah,Metro_AlMessila,12,25,51,4
Metro_AlAziziyah,Metro_AlMessila,13,27,54,9
Metro_AlAziziyah,Metro_AlMessila,13,27,55,8
Metro_AlAziziyah,Metro_AlMessila,14,28,56,2
Metro_AlAziziyah,Metro_AlMessila,14,29,58,13
Metro_AlAziziyah,Metro_AlMessila,14,29,59,2
Metro_AlAziziyah,Metro_AlMessila,15,30,60,4
Metro_AlAziziyah,Metro_AlMessila,15,30,61,1
Metro_AlAziziyah,Metro_AlMessila,15,31,62,2
Metro_AlAziziyah,Metro_AlMessila,17,35,70,2
Metro_AlAziziyah,Metro_AlMessila,18,37,75,2
Metro_AlAziziyah,Metro_AlMessila,22,45,90,1
Metro_AlAziziyah,Metro_AlQassar,0,0,0,59
Metro_AlAziziyah,Metro_AlQassar,0,0,1,42
Metro_AlAziziyah,Metro_AlQassar,0,1,2,37
Metro_AlAziziyah,Metro_AlQassar,0,1,3,69
Metro_AlAziziyah,Metro_AlQassar,1,2,4,60
Metro_AlAziziyah,Metro_AlQassar,1,2,5,85
Metro_AlAziziyah,Metro_AlQassar,1,3,6,87
Metro_AlAziziyah,Metro_AlQassar,1,3,7,81
Metro_AlAziziyah,Metro_AlQassar,2,4,8,43
Metro_AlAziziyah,Metro_AlQassar,2,4,9,36
Metro_AlAziziyah,Metro_AlQassar,2,5,10,26
Metro_AlAziziyah,Metro_AlQassar,2,5,11,15
Metro_AlAziziyah,Metro_AlQassar,3,6,12,25
Metro_AlAziziyah,Metro_AlQassar,3,6,13,6
Metro_AlAziziyah,Metro_AlQassar,3,7,14,7
Metro_AlAziziyah,Metro_AlQassar,6,13,27,1
Metro_AlAziziyah,Metro_AlQassar,7,14,28,5
Metro_AlAziziyah,Metro_AlQassar,7,14,29,4
Metro_AlAziziyah,Metro_AlQassar,7,15,30,7
Metro_AlAziziyah,Metro_AlQassar,7,15,31,3
Metro_AlAziziyah,Metro_AlQassar,8,16,32,13
Metro_AlAziziyah,Metro_AlQassar,8,16,33,24
Metro_AlAziziyah,Metro_AlQassar,8,17,34,13
Metro_AlAziziyah,Metro_AlQassar,8,17,35,16
Metro_AlAziziyah,Metro_AlQassar,9,18,36,25
Metro_AlAziziyah,Metro_AlQassar,9,18,37,20
Metro_AlAziziyah,Metro_AlQassar,9,19,38,40
Metro_AlAziziyah,Metro_AlQassar,9,19,39,49
Metro_AlAziziyah,Metro_AlQassar,10,20,40,39
Metro_AlAziziyah,Metro_AlQassar,10,20,41,38
Metro_AlAziziyah,Metro_AlQassar,10,21,42,51
Metro_AlAziziyah,Metro_AlQassar,10,21,43,31
Metro_AlAziziyah,Metro_AlQassar,11,22,44,56
Metro_AlAziziyah,Metro_AlQassar,11,22,45,50
Metro_AlAziziyah,Metro_AlQassar,11,23,46,68
Metro_AlAziziyah,Metro_AlQassar,11,23,47,93
Metro_AlAziziyah,Metro_AlQassar,12,24,48,94
Metro_AlAziziyah,Metro_AlQassar,12,24,49,129
Metro_AlAziziyah,Metro_AlQassar,12,25,50,98
Metro_AlAziziyah,Metro_AlQassar,12,25,51,120
Metro_AlAziziyah,Metro_AlQassar,13,26,52,147
Metro_AlAziziyah,Metro_AlQassar,13,26,53,134
Metro_AlAziziyah,Metro_AlQassar,13,27,54,162
Metro_AlAziziyah,Metro_AlQassar,13,27,55,174
Metro_AlAziziyah,Metro_AlQassar,14,28,56,149
Metro_AlAziziyah,Metro_AlQassar,14,28,57,164
Metro_AlAziziyah,Metro_AlQassar,14,29,58,132
Metro_AlAziziyah,Metro_AlQassar,14,29,59,138
Metro_AlAziziyah,Metro_AlQassar,15,30,60,134
Metro_AlAziziyah,Metro_AlQassar,15,30,61,171
Metro_AlAziziyah,Metro_AlQassar,15,31,62,169
Metro_AlAziziyah,Metro_AlQassar,15,31,63,124
Metro_AlAziziyah,Metro_AlQassar,16,32,64,137
Metro_AlAziziyah,Metro_AlQassar,16,32,65,87
Metro_AlAziziyah,Metro_AlQassar,16,33,66,104
Metro_AlAziziyah,Metro_AlQassar,16,33,67,75
Metro_AlAziziyah,Metro_AlQassar,17,34,68,101
Metro_AlAziziyah,Metro_AlQassar,17,34,69,86
Metro_AlAziziyah,Metro_AlQassar,17,35,70,74
Metro_AlAziziyah,Metro_AlQassar,17,35,71,61
Metro_AlAziziyah,Metro_AlQassar,18,36,72,58
