origin,destination,dayhour,halfhour,value
Metro_AlAziziyah,Metro_AlBiddaConcourse,0,0,4
Metro_AlAziziyah,Metro_AlBiddaConcourse,0,1,6
Metro_AlAziziyah,Metro_AlBiddaConcourse,1,2,11
Metro_AlAziziyah,Metro_AlBiddaConcourse,1,3,17
Metro_AlAziziyah,Metro_AlBiddaConcourse,2,4,3
Metro_AlAziziyah,Metro_AlBiddaConcourse,6,12,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,7,14,3
Metro_AlAziziyah,Metro_AlBiddaConcourse,7,15,3
Metro_AlAziziyah,Metro_AlBiddaConcourse,8,16,3
Metro_AlAziziyah,Metro_AlBiddaConcourse,8,17,19
Metro_AlAziziyah,Metro_AlBiddaConcourse,9,18,27
Metro_AlAziziyah,Metro_AlBiddaConcourse,9,19,34
Metro_AlAziziyah,Metro_AlBiddaConcourse,10,20,76
Metro_AlAziziyah,Metro_AlBiddaConcourse,10,21,66
Metro_AlAziziyah,Metro_AlBiddaConcourse,11,22,95
Metro_AlAziziyah,Metro_AlBiddaConcourse,11,23,117
Metro_AlAziziyah,Metro_AlBiddaConcourse,12,24,104
Metro_AlAziziyah,Metro_AlBiddaConcourse,12,25,154
Metro_AlAziziyah,Metro_AlBiddaConcourse,13,26,129
Metro_AlAziziyah,Metro_AlBiddaConcourse,13,27,157
Metro_AlAziziyah,Metro_AlBiddaConcourse,14,28,88
Metro_AlAziziyah,Metro_AlBiddaConcourse,14,29,140
Metro_AlAziziyah,Metro_AlBiddaConcourse,15,30,93
Metro_AlAziziyah,Metro_AlBiddaConcourse,15,31,56
Metro_AlAziziyah,Metro_AlBiddaConcourse,16,32,39
Metro_AlAziziyah,Metro_AlBiddaConcourse,16,33,31
Metro_AlAziziyah,Metro_AlBiddaConcourse,17,34,21
Metro_AlAziziyah,Metro_AlBiddaConcourse,17,35,15
Metro_AlAziziyah,Metro_AlBiddaConcourse,18,36,18
Metro_AlAziziyah,Metro_AlBiddaConcourse,18,37,12
Metro_AlAziziyah,Metro_AlBiddaConcourse,19,38,9
Metro_AlAziziyah,Metro_AlBiddaConcourse,19,39,5
Metro_AlAziziyah,Metro_AlBiddaConcourse,20,40,2
Metro_AlAziziyah,Metro_AlBiddaConcourse,20,41,9
Metro_AlAziziyah,Metro_AlBiddaConcourse,21,42,10
Metro_AlAziziyah,Metro_AlBiddaConcourse,21,43,5
Metro_AlAziziyah,Metro_AlBiddaConcourse,22,44,13
Metro_AlAziziyah,Metro_AlBiddaConcourse,22,45,1
Metro_AlAziziyah,Metro_AlBiddaConcourse,23,46,5
Metro_AlAziziyah,Metro_AlBiddaRedPlatformNorthBound,22,45,33
Metro_AlAziziyah,Metro_AlBiddaRedPlatformNorthBound,23,46,30
Metro_AlAziziyah,Metro_AlBiddaRedPlatformNorthBound,23,47,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,0,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,1,25
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,2,43
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,3,27
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,4,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,5,14
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,6,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,7,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,6,13,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,14,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,15,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,16,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,17,10
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,18,25
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,19,35
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,20,68
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,21,87
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,22,141
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,23,141
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,24,82
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,25,98
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,26,91
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,27,89
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,28,67
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,29,62
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,30,36
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,31,38
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,32,25
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,33,15
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,34,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,35,14
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,36,11
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,37,17
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,38,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,39,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,40,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,41,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,42,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,43,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,44,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,45,38
Metro_AlAziziyah,Metro_AlDohaAlJadeda,23,46,17
Metro_AlAziziyah,Metro_AlDohaAlJadeda,23,47,1
Metro_AlAziziyah,Metro_AlMansoura,0,0,33
Metro_AlAziziyah,Metro_AlMansoura,0,1,47
Metro_AlAziziyah,Metro_AlMansoura,1,2,68
Metro_AlAziziyah,Metro_AlMansoura,1,3,63
Metro_AlAziziyah,Metro_AlMansoura,2,4,41
Metro_AlAziziyah,Metro_AlMansoura,2,5,61
Metro_AlAziziyah,Metro_AlMansoura,3,6,30
Metro_AlAziziyah,Metro_AlMansoura,3,7,4
Metro_AlAziziyah,Metro_AlMansoura,4,8,3
Metro_AlAziziyah,Metro_AlMansoura,6,12,2
Metro_AlAziziyah,Metro_AlMansoura,6,13,7
Metro_AlAziziyah,Metro_AlMansoura,7,14,4
Metro_AlAziziyah,Metro_AlMansoura,7,15,6
Metro_AlAziziyah,Metro_AlMansoura,8,16,15
Metro_AlAziziyah,Metro_AlMansoura,8,17,25
Metro_AlAziziyah,Metro_AlMansoura,9,18,29
Metro_AlAziziyah,Metro_AlMansoura,9,19,73
Metro_AlAziziyah,Metro_AlMansoura,10,20,110
Metro_AlAziziyah,Metro_AlMansoura,10,21,144
Metro_AlAziziyah,Metro_AlMansoura,11,22,150
Metro_AlAziziyah,Metro_AlMansoura,11,23,138
Metro_AlAziziyah,Metro_AlMansoura,12,24,140
Metro_AlAziziyah,Metro_AlMansoura,12,25,117
Metro_AlAziziyah,Metro_AlMansoura,13,26,129
Metro_AlAziziyah,Metro_AlMansoura,13,27,114
Metro_AlAziziyah,Metro_AlMansoura,14,28,72
Metro_AlAziziyah,Metro_AlMansoura,14,29,65
Metro_AlAziziyah,Metro_AlMansoura,15,30,78
Metro_AlAziziyah,Metro_AlMansoura,15,31,56
Metro_AlAziziyah,Metro_AlMansoura,16,32,43
Metro_AlAziziyah,Metro_AlMansoura,16,33,25
Metro_AlAziziyah,Metro_AlMansoura,17,34,14
Metro_AlAziziyah,Metro_AlMansoura,17,35,16
Metro_AlAziziyah,Metro_AlMansoura,18,36,15
Metro_AlAziziyah,Metro_AlMansoura,18,37,9
Metro_AlAziziyah,Metro_AlMansoura,19,38,9
Metro_AlAziziyah,Metro_AlMansoura,19,39,11
Metro_AlAziziyah,Metro_AlMansoura,20,40,9
Metro_AlAziziyah,Metro_AlMansoura,20,41,13
Metro_AlAziziyah,Metro_AlMansoura,21,42,13
Metro_AlAziziyah,Metro_AlMansoura,21,43,4
Metro_AlAziziyah,Metro_AlMansoura,22,44,8
Metro_AlAziziyah,Metro_AlMansoura,22,45,12
Metro_AlAziziyah,Metro_AlMansoura,23,46,7
Metro_AlAziziyah,Metro_AlMansoura,23,47,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,0,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,1,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,10
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,37
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,7,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,6,13,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,7,14,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,16,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,17,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,38
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,47
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,36
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,80
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,72
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,104
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,91
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,39
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,93
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,119
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,87
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,69
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,95
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,48
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,44
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,42
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,30
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,48
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,25
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,13
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,14
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,40,14
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,41,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,10
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,43,23
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,44,21
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,45,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,23,46,10
Metro_AlAziziyah,Metro_AlMessila,0,0,6
Metro_AlAziziyah,Metro_AlMessila,0,1,6
Metro_AlAziziyah,Metro_AlMessila,1,2,8
Metro_AlAziziyah,Metro_AlMessila,1,3,7
Metro_AlAziziyah,Metro_AlMessila,2,4,2
Metro_AlAziziyah,Metro_AlMessila,2,5,3
Metro_AlAziziyah,Metro_AlMessila,9,19,1
Metro_AlAziziyah,Metro_AlMessila,10,20,1
Metro_AlAziziyah,Metro_AlMessila,10,21,4
Metro_AlAziziyah,Metro_AlMessila,11,22,13
Metro_AlAziziyah,Metro_AlMessila,11,23,10
Metro_AlAziziyah,Metro_AlMessila,12,24,3
Metro_AlAziziyah,Metro_AlMessila,12,25,8
Metro_AlAziziyah,Metro_AlMessila,13,27,17
Metro_AlAziziyah,Metro_AlMessila,14,28,2
Metro_AlAziziyah,Metro_AlMessila,14,29,15
Metro_AlAziziyah,Metro_AlMessila,15,30,5
Metro_AlAziziyah,Metro_AlMessila,15,31,2
Metro_AlAziziyah,Metro_AlMessila,17,35,2
Metro_AlAziziyah,Metro_AlMessila,18,37,2
Metro_AlAziziyah,Metro_AlMessila,22,45,1
Metro_AlAziziyah,Metro_AlQassar,0,0,101
Metro_AlAziziyah,Metro_AlQassar,0,1,106
Metro_AlAziziyah,Metro_AlQassar,1,2,145
Metro_AlAziziyah,Metro_AlQassar,1,3,168
Metro_AlAziziyah,Metro_AlQassar,2,4,79
Metro_AlAziziyah,Metro_AlQassar,2,5,41
Metro_AlAziziyah,Metro_AlQassar,3,6,31
Metro_AlAziziyah,Metro_AlQassar,3,7,7
Metro_AlAziziyah,Metro_AlQassar,6,13,1
Metro_AlAziziyah,Metro_AlQassar,7,14,9
Metro_AlAziziyah,Metro_AlQassar,7,15,10
Metro_AlAziziyah,Metro_AlQassar,8,16,37
Metro_AlAziziyah,Metro_AlQassar,8,17,29
Metro_AlAziziyah,Metro_AlQassar,9,18,45
Metro_AlAziziyah,Metro_AlQassar,9,19,89
Metro_AlAziziyah,Metro_AlQassar,10,20,77
Metro_AlAziziyah,Metro_AlQassar,10,21,82
Metro_AlAziziyah,Metro_AlQassar,11,22,106
Metro_AlAziziyah,Metro_AlQassar,11,23,161
Metro_AlAziziyah,Metro_AlQassar,12,24,223
Metro_AlAziziyah,Metro_AlQassar,12,25,218
Metro_AlAziziyah,Metro_AlQassar,13,26,281
Metro_AlAziziyah,Metro_AlQassar,13,27,336
Metro_AlAziziyah,Metro_AlQassar,14,28,313
Metro_AlAziziyah,Metro_AlQassar,14,29,270
Metro_AlAziziyah,Metro_AlQassar,15,30,305
Metro_AlAziziyah,Metro_AlQassar,15,31,293
Metro_AlAziziyah,Metro_AlQassar,16,32,224
Metro_AlAziziyah,Metro_AlQassar,16,33,179
Metro_AlAziziyah,Metro_AlQassar,17,34,187
Metro_AlAziziyah,Metro_AlQassar,17,35,135
Metro_AlAziziyah,Metro_AlQassar,18,36,114
Metro_AlAziziyah,Metro_AlQassar,18,37,76
Metro_AlAziziyah,Metro_AlQassar,19,38,72
Metro_AlAziziyah,Metro_AlQassar,19,39,64
Metro_AlAziziyah,Metro_AlQassar,20,40,57
Metro_AlAziziyah,Metro_AlQassar,20,41,65
Metro_AlAziziyah,Metro_AlQassar,21,42,66
Metro_AlAziziyah,Metro_AlQassar,21,43,70
Metro_AlAziziyah,Metro_AlQassar,22,44,74
Metro_AlAziziyah,Metro_AlQassar,22,45,57
Metro_AlAziziyah,Metro_AlQassar,23,46,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,0,3
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,1,6
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,2,10
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,3,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,4,3
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,5,13
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,3,6,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,8,17,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,9,19,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,10,20,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,10,21,12
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,11,22,14
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,11,23,11
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,12,24,9
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,12,25,11
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,13,26,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,13,27,16
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,14,28,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,14,29,11
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,16,32,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,16,33,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,17,35,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,18,36,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,18,37,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,21,42,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,23,47,4
Metro_AlAziziyah,Metro_AlRiffa,0,0,1
Metro_AlAziziyah,Metro_AlRiffa,0,1,3
Metro_AlAziziyah,Metro_AlRiffa,1,2,1
Metro_AlAziziyah,Metro_AlRiffa,1,3,2
Metro_AlAziziyah,Metro_AlRiffa,2,4,1
Metro_AlAziziyah,Metro_AlRiffa,9,18,1
Metro_AlAziziyah,Metro_AlRiffa,9,19,4
Metro_AlAziziyah,Metro_AlRiffa,10,20,4
Metro_AlAziziyah,Metro_AlRiffa,10,21,11
Metro_AlAziziyah,Metro_AlRiffa,11,22,10
Metro_AlAziziyah,Metro_AlRiffa,11,23,21
Metro_AlAziziyah,Metro_AlRiffa,12,24,9
Metro_AlAziziyah,Metro_AlRiffa,12,25,17
Metro_AlAziziyah,Metro_AlRiffa,13,26,13
Metro_AlAziziyah,Metro_AlRiffa,13,27,25
Metro_AlAziziyah,Metro_AlRiffa,14,28,27
Metro_AlAziziyah,Metro_AlRiffa,14,29,7
Metro_AlAziziyah,Metro_AlRiffa,15,30,8
Metro_AlAziziyah,Metro_AlRiffa,15,31,8
Metro_AlAziziyah,Metro_AlRiffa,16,32,2
Metro_AlAziziyah,Metro_AlRiffa,16,33,9
Metro_AlAziziyah,Metro_AlRiffa,17,34,1
Metro_AlAziziyah,Metro_AlRiffa,17,35,1
Metro_AlAziziyah,Metro_AlRiffa,18,36,1
Metro_AlAziziyah,Metro_AlRiffa,19,38,1
Metro_AlAziziyah,Metro_AlRiffa,20,41,3
Metro_AlAziziyah,Metro_AlRiffa,21,42,1
Metro_AlAziziyah,Metro_AlRiffa,21,43,1
Metro_AlAziziyah,Metro_AlSadd,0,0,28
Metro_AlAziziyah,Metro_AlSadd,0,1,11
Metro_AlAziziyah,Metro_AlSadd,1,2,27
Metro_AlAziziyah,Metro_AlSadd,1,3,24
Metro_AlAziziyah,Metro_AlSadd,2,4,11
Metro_AlAziziyah,Metro_AlSadd,2,5,12
Metro_AlAziziyah,Metro_AlSadd,3,6,12
Metro_AlAziziyah,Metro_AlSadd,3,7,6
Metro_AlAziziyah,Metro_AlSadd,6,13,2
Metro_AlAziziyah,Metro_AlSadd,7,14,2
Metro_AlAziziyah,Metro_AlSadd,8,16,3
Metro_AlAziziyah,Metro_AlSadd,8,17,17
Metro_AlAziziyah,Metro_AlSadd,9,18,14
Metro_AlAziziyah,Metro_AlSadd,9,19,28
Metro_AlAziziyah,Metro_AlSadd,10,20,54
Metro_AlAziziyah,Metro_AlSadd,10,21,66
Metro_AlAziziyah,Metro_AlSadd,11,22,43
Metro_AlAziziyah,Metro_AlSadd,11,23,65
Metro_AlAziziyah,Metro_AlSadd,12,24,49
Metro_AlAziziyah,Metro_AlSadd,12,25,62
Metro_AlAziziyah,Metro_AlSadd,13,26,68
Metro_AlAziziyah,Metro_AlSadd,13,27,93
Metro_AlAziziyah,Metro_AlSadd,14,28,65
Metro_AlAziziyah,Metro_AlSadd,14,29,64
Metro_AlAziziyah,Metro_AlSadd,15,30,29
Metro_AlAziziyah,Metro_AlSadd,15,31,25
Metro_AlAziziyah,Metro_AlSadd,16,32,6
Metro_AlAziziyah,Metro_AlSadd,16,33,32
Metro_AlAziziyah,Metro_AlSadd,17,34,21
Metro_AlAziziyah,Metro_AlSadd,17,35,13
Metro_AlAziziyah,Metro_AlSadd,18,36,14
Metro_AlAziziyah,Metro_AlSadd,18,37,8
Metro_AlAziziyah,Metro_AlSadd,19,38,9
Metro_AlAziziyah,Metro_AlSadd,19,39,9
Metro_AlAziziyah,Metro_AlSadd,20,40,2
Metro_AlAziziyah,Metro_AlSadd,20,41,10
Metro_AlAziziyah,Metro_AlSadd,21,42,9
Metro_AlAziziyah,Metro_AlSadd,21,43,9
Metro_AlAziziyah,Metro_AlSadd,22,44,6
Metro_AlAziziyah,Metro_AlSadd,22,45,5
Metro_AlAziziyah,Metro_AlSadd,23,46,19
Metro_AlAziziyah,Metro_AlSadd,23,47,41
Metro_AlAziziyah,Metro_AlShaqab,0,1,1
Metro_AlAziziyah,Metro_AlShaqab,1,2,3
Metro_AlAziziyah,Metro_AlShaqab,8,16,1
Metro_AlAziziyah,Metro_AlShaqab,10,21,1
Metro_AlAziziyah,Metro_AlShaqab,11,23,4
Metro_AlAziziyah,Metro_AlShaqab,12,24,7
Metro_AlAziziyah,Metro_AlShaqab,12,25,8
Metro_AlAziziyah,Metro_AlShaqab,13,26,8
Metro_AlAziziyah,Metro_AlShaqab,13,27,10
Metro_AlAziziyah,Metro_AlShaqab,14,28,7
Metro_AlAziziyah,Metro_AlShaqab,15,30,2
Metro_AlAziziyah,Metro_AlShaqab,16,33,1
Metro_AlAziziyah,Metro_AlShaqab,17,34,1
Metro_AlAziziyah,Metro_AlShaqab,17,35,4
Metro_AlAziziyah,Metro_AlShaqab,20,41,2
Metro_AlAziziyah,Metro_AlSudan,0,0,17
Metro_AlAziziyah,Metro_AlSudan,0,1,17
Metro_AlAziziyah,Metro_AlSudan,1,2,48
Metro_AlAziziyah,Metro_AlSudan,1,3,48
Metro_AlAziziyah,Metro_AlSudan,2,4,29
Metro_AlAziziyah,Metro_AlSudan,2,5,56
Metro_AlAziziyah,Metro_AlSudan,3,6,27
Metro_AlAziziyah,Metro_AlSudan,3,7,4
Metro_AlAziziyah,Metro_AlSudan,6,13,2
Metro_AlAziziyah,Metro_AlSudan,7,14,1
Metro_AlAziziyah,Metro_AlSudan,7,15,6
Metro_AlAziziyah,Metro_AlSudan,8,16,2
Metro_AlAziziyah,Metro_AlSudan,8,17,23
Metro_AlAziziyah,Metro_AlSudan,9,18,18
Metro_AlAziziyah,Metro_AlSudan,9,19,32
Metro_AlAziziyah,Metro_AlSudan,10,20,32
Metro_AlAziziyah,Metro_AlSudan,10,21,40
Metro_AlAziziyah,Metro_AlSudan,11,22,42
Metro_AlAziziyah,Metro_AlSudan,11,23,75
Metro_AlAziziyah,Metro_AlSudan,12,24,78
Metro_AlAziziyah,Metro_AlSudan,12,25,87
Metro_AlAziziyah,Metro_AlSudan,13,26,60
Metro_AlAziziyah,Metro_AlSudan,13,27,68
Metro_AlAziziyah,Metro_AlSudan,14,28,66
Metro_AlAziziyah,Metro_AlSudan,14,29,43
Metro_AlAziziyah,Metro_AlSudan,15,30,33
Metro_AlAziziyah,Metro_AlSudan,15,31,30
Metro_AlAziziyah,Metro_AlSudan,16,32,29
Metro_AlAziziyah,Metro_AlSudan,16,33,15
Metro_AlAziziyah,Metro_AlSudan,17,34,8
Metro_AlAziziyah,Metro_AlSudan,17,35,12
Metro_AlAziziyah,Metro_AlSudan,18,36,11
Metro_AlAziziyah,Metro_AlSudan,18,37,14
Metro_AlAziziyah,Metro_AlSudan,19,38,4
Metro_AlAziziyah,Metro_AlSudan,19,39,4
Metro_AlAziziyah,Metro_AlSudan,20,40,7
Metro_AlAziziyah,Metro_AlSudan,20,41,5
Metro_AlAziziyah,Metro_AlSudan,21,42,2
Metro_AlAziziyah,Metro_AlSudan,21,43,1
Metro_AlAziziyah,Metro_AlSudan,22,44,5
Metro_AlAziziyah,Metro_AlSudan,22,45,9
Metro_AlAziziyah,Metro_AlSudan,23,46,13
Metro_AlAziziyah,Metro_AlSudan,23,47,56
Metro_AlAziziyah,Metro_AlWaabQLM,0,0,4
Metro_AlAziziyah,Metro_AlWaabQLM,0,1,3
Metro_AlAziziyah,Metro_AlWaabQLM,1,2,10
Metro_AlAziziyah,Metro_AlWaabQLM,1,3,9
Metro_AlAziziyah,Metro_AlWaabQLM,3,6,6
Metro_AlAziziyah,Metro_AlWaabQLM,6,12,1
Metro_AlAziziyah,Metro_AlWaabQLM,9,18,1
Metro_AlAziziyah,Metro_AlWaabQLM,9,19,1
Metro_AlAziziyah,Metro_AlWaabQLM,10,20,3
Metro_AlAziziyah,Metro_AlWaabQLM,10,21,1
Metro_AlAziziyah,Metro_AlWaabQLM,11,22,6
Metro_AlAziziyah,Metro_AlWaabQLM,11,23,11
Metro_AlAziziyah,Metro_AlWaabQLM,12,25,7
Metro_AlAziziyah,Metro_AlWaabQLM,13,26,3
Metro_AlAziziyah,Metro_AlWaabQLM,13,27,8
Metro_AlAziziyah,Metro_AlWaabQLM,14,29,11
Metro_AlAziziyah,Metro_AlWaabQLM,15,31,5
Metro_AlAziziyah,Metro_AlWaabQLM,16,32,2
Metro_AlAziziyah,Metro_AlWaabQLM,17,34,3
Metro_AlAziziyah,Metro_AlWaabQLM,19,38,1
Metro_AlAziziyah,Metro_AlWaabQLM,21,42,1
Metro_AlAziziyah,Metro_AlWaabQLM,23,47,77
Metro_AlAziziyah,Metro_AlWakra,0,0,124
Metro_AlAziziyah,Metro_AlWakra,0,1,123
Metro_AlAziziyah,Metro_AlWakra,1,2,176
Metro_AlAziziyah,Metro_AlWakra,1,3,182
Metro_AlAziziyah,Metro_AlWakra,2,4,135
Metro_AlAziziyah,Metro_AlWakra,2,5,97
Metro_AlAziziyah,Metro_AlWakra,3,6,24
Metro_AlAziziyah,Metro_AlWakra,3,7,4
Metro_AlAziziyah,Metro_AlWakra,4,8,3
Metro_AlAziziyah,Metro_AlWakra,6,12,4
Metro_AlAziziyah,Metro_AlWakra,6,13,11
Metro_AlAziziyah,Metro_AlWakra,7,14,20
Metro_AlAziziyah,Metro_AlWakra,7,15,14
Metro_AlAziziyah,Metro_AlWakra,8,16,23
Metro_AlAziziyah,Metro_AlWakra,8,17,60
Metro_AlAziziyah,Metro_AlWakra,9,18,55
Metro_AlAziziyah,Metro_AlWakra,9,19,99
Metro_AlAziziyah,Metro_AlWakra,10,20,167
Metro_AlAziziyah,Metro_AlWakra,10,21,155
Metro_AlAziziyah,Metro_AlWakra,11,22,158
Metro_AlAziziyah,Metro_AlWakra,11,23,216
Metro_AlAziziyah,Metro_AlWakra,12,24,215
Metro_AlAziziyah,Metro_AlWakra,12,25,318
Metro_AlAziziyah,Metro_AlWakra,13,26,277
Metro_AlAziziyah,Metro_AlWakra,13,27,385
Metro_AlAziziyah,Metro_AlWakra,14,28,387
Metro_AlAziziyah,Metro_AlWakra,14,29,318
Metro_AlAziziyah,Metro_AlWakra,15,30,403
Metro_AlAziziyah,Metro_AlWakra,15,31,264
Metro_AlAziziyah,Metro_AlWakra,16,32,195
Metro_AlAziziyah,Metro_AlWakra,16,33,155
Metro_AlAziziyah,Metro_AlWakra,17,34,104
Metro_AlAziziyah,Metro_AlWakra,17,35,92
Metro_AlAziziyah,Metro_AlWakra,18,36,94
Metro_AlAziziyah,Metro_AlWakra,18,37,85
Metro_AlAziziyah,Metro_AlWakra,19,38,73
Metro_AlAziziyah,Metro_AlWakra,19,39,74
Metro_AlAziziyah,Metro_AlWakra,20,40,65
Metro_AlAziziyah,Metro_AlWakra,20,41,75
Metro_AlAziziyah,Metro_AlWakra,21,42,52
Metro_AlAziziyah,Metro_AlWakra,21,43,65
Metro_AlAziziyah,Metro_AlWakra,22,44,55
Metro_AlAziziyah,Metro_AlWakra,22,45,33
Metro_AlAziziyah,Metro_AlWakra,23,46,2
Metro_AlAziziyah,Metro_AlWakra,23,47,4
Metro_AlAziziyah,Metro_BinMahmoud,0,0,42
Metro_AlAziziyah,Metro_BinMahmoud,0,1,39
Metro_AlAziziyah,Metro_BinMahmoud,1,2,66
Metro_AlAziziyah,Metro_BinMahmoud,1,3,45
Metro_AlAziziyah,Metro_BinMahmoud,2,4,15
