origin,destination,dayhour,halfhour,value
Metro_AlAziziyah,Metro_AlMansoura,21,42,8
Metro_AlAziziyah,Metro_AlMansoura,21,43,20
Metro_AlAziziyah,Metro_AlMansoura,22,44,12
Metro_AlAziziyah,Metro_AlMansoura,22,45,24
Metro_AlAziziyah,Metro_AlMansoura,23,46,34
Metro_AlAziziyah,Metro_AlMansoura,23,47,26
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,0,48
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,1,14
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,18
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,38
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,20
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,18
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,7,7
Metro_AlAziziyah,Metro_AlMatarAlQadeem,7,14,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,7,15,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,16,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,17,9
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,38
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,50
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,90
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,47
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,96
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,98
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,63
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,119
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,79
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,99
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,96
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,84
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,43
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,20
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,28
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,45
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,24
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,39
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,36
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,50
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,40,18
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,41,32
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,43,10
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,44,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,45,17
Metro_AlAziziyah,Metro_AlMatarAlQadeem,23,46,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,23,47,31
Metro_AlAziziyah,Metro_AlMessila,0,0,18
Metro_AlAziziyah,Metro_AlMessila,0,1,7
Metro_AlAziziyah,Metro_AlMessila,1,2,2
Metro_AlAziziyah,Metro_AlMessila,1,3,8
Metro_AlAziziyah,Metro_AlMessila,2,4,10
Metro_AlAziziyah,Metro_AlMessila,2,5,6
Metro_AlAziziyah,Metro_AlMessila,3,6,1
Metro_AlAziziyah,Metro_AlMessila,8,16,1
Metro_AlAziziyah,Metro_AlMessila,8,17,1
Metro_AlAziziyah,Metro_AlMessila,9,18,1
Metro_AlAziziyah,Metro_AlMessila,9,19,1
Metro_AlAziziyah,Metro_AlMessila,10,20,6
Metro_AlAziziyah,Metro_AlMessila,10,21,1
Metro_AlAziziyah,Metro_AlMessila,11,22,13
Metro_AlAziziyah,Metro_AlMessila,11,23,6
Metro_AlAziziyah,Metro_AlMessila,12,24,1
Metro_AlAziziyah,Metro_AlMessila,12,25,3
Metro_AlAziziyah,Metro_AlMessila,13,26,8
Metro_AlAziziyah,Metro_AlMessila,14,29,2
Metro_AlAziziyah,Metro_AlMessila,16,33,1
Metro_AlAziziyah,Metro_AlMessila,18,36,1
Metro_AlAziziyah,Metro_AlMessila,18,37,1
Metro_AlAziziyah,Metro_AlMessila,19,38,3
Metro_AlAziziyah,Metro_AlMessila,21,43,1
Metro_AlAziziyah,Metro_AlMessila,22,45,4
Metro_AlAziziyah,Metro_AlMessila,23,47,4
Metro_AlAziziyah,Metro_AlQassar,0,0,317
Metro_AlAziziyah,Metro_AlQassar,0,1,130
Metro_AlAziziyah,Metro_AlQassar,1,2,157
Metro_AlAziziyah,Metro_AlQassar,1,3,150
Metro_AlAziziyah,Metro_AlQassar,2,4,107
Metro_AlAziziyah,Metro_AlQassar,2,5,60
Metro_AlAziziyah,Metro_AlQassar,3,6,24
Metro_AlAziziyah,Metro_AlQassar,3,7,4
Metro_AlAziziyah,Metro_AlQassar,6,12,3
Metro_AlAziziyah,Metro_AlQassar,6,13,7
Metro_AlAziziyah,Metro_AlQassar,7,14,6
Metro_AlAziziyah,Metro_AlQassar,7,15,13
Metro_AlAziziyah,Metro_AlQassar,8,16,33
Metro_AlAziziyah,Metro_AlQassar,8,17,49
Metro_AlAziziyah,Metro_AlQassar,9,18,63
Metro_AlAziziyah,Metro_AlQassar,9,19,66
Metro_AlAziziyah,Metro_AlQassar,10,20,89
Metro_AlAziziyah,Metro_AlQassar,10,21,109
Metro_AlAziziyah,Metro_AlQassar,11,22,189
Metro_AlAziziyah,Metro_AlQassar,11,23,179
Metro_AlAziziyah,Metro_AlQassar,12,24,253
Metro_AlAziziyah,Metro_AlQassar,12,25,249
Metro_AlAziziyah,Metro_AlQassar,13,26,282
Metro_AlAziziyah,Metro_AlQassar,13,27,254
Metro_AlAziziyah,Metro_AlQassar,14,28,285
Metro_AlAziziyah,Metro_AlQassar,14,29,285
Metro_AlAziziyah,Metro_AlQassar,15,30,203
Metro_AlAziziyah,Metro_AlQassar,15,31,174
Metro_AlAziziyah,Metro_AlQassar,16,32,143
Metro_AlAziziyah,Metro_AlQassar,16,33,115
Metro_AlAziziyah,Metro_AlQassar,17,34,123
Metro_AlAziziyah,Metro_AlQassar,17,35,108
Metro_AlAziziyah,Metro_AlQassar,18,36,103
Metro_AlAziziyah,Metro_AlQassar,18,37,116
Metro_AlAziziyah,Metro_AlQassar,19,38,123
Metro_AlAziziyah,Metro_AlQassar,19,39,98
Metro_AlAziziyah,Metro_AlQassar,20,40,82
Metro_AlAziziyah,Metro_AlQassar,20,41,69
Metro_AlAziziyah,Metro_AlQassar,21,42,86
Metro_AlAziziyah,Metro_AlQassar,21,43,83
Metro_AlAziziyah,Metro_AlQassar,22,44,68
Metro_AlAziziyah,Metro_AlQassar,22,45,115
Metro_AlAziziyah,Metro_AlQassar,23,46,121
Metro_AlAziziyah,Metro_AlQassar,23,47,29
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,0,47
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,1,7
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,2,7
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,3,10
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,4,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,5,8
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,3,6,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,8,16,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,9,18,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,9,19,7
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,10,20,3
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,10,21,14
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,11,22,9
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,11,23,8
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,12,24,12
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,12,25,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,13,26,9
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,14,28,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,14,29,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,15,30,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,15,31,3
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,16,32,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,16,33,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,17,35,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,21,42,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,21,43,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,23,46,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,23,47,1
Metro_AlAziziyah,Metro_AlRiffa,0,0,9
Metro_AlAziziyah,Metro_AlRiffa,0,1,10
Metro_AlAziziyah,Metro_AlRiffa,1,2,4
Metro_AlAziziyah,Metro_AlRiffa,1,3,3
Metro_AlAziziyah,Metro_AlRiffa,8,17,1
Metro_AlAziziyah,Metro_AlRiffa,9,18,1
Metro_AlAziziyah,Metro_AlRiffa,9,19,4
Metro_AlAziziyah,Metro_AlRiffa,10,20,4
Metro_AlAziziyah,Metro_AlRiffa,10,21,10
Metro_AlAziziyah,Metro_AlRiffa,11,22,19
Metro_AlAziziyah,Metro_AlRiffa,11,23,8
Metro_AlAziziyah,Metro_AlRiffa,12,24,16
Metro_AlAziziyah,Metro_AlRiffa,12,25,18
Metro_AlAziziyah,Metro_AlRiffa,13,26,10
Metro_AlAziziyah,Metro_AlRiffa,13,27,2
Metro_AlAziziyah,Metro_AlRiffa,14,28,6
Metro_AlAziziyah,Metro_AlRiffa,14,29,9
Metro_AlAziziyah,Metro_AlRiffa,15,30,2
Metro_AlAziziyah,Metro_AlRiffa,15,31,8
Metro_AlAziziyah,Metro_AlRiffa,16,32,2
Metro_AlAziziyah,Metro_AlRiffa,16,33,2
Metro_AlAziziyah,Metro_AlRiffa,17,34,3
Metro_AlAziziyah,Metro_AlRiffa,18,36,1
Metro_AlAziziyah,Metro_AlRiffa,18,37,7
Metro_AlAziziyah,Metro_AlRiffa,19,38,1
Metro_AlAziziyah,Metro_AlRiffa,20,41,2
Metro_AlAziziyah,Metro_AlRiffa,21,42,1
Metro_AlAziziyah,Metro_AlRiffa,21,43,1
Metro_AlAziziyah,Metro_AlRiffa,22,45,3
Metro_AlAziziyah,Metro_AlRiffa,23,47,2
Metro_AlAziziyah,Metro_AlSadd,0,0,73
Metro_AlAziziyah,Metro_AlSadd,0,1,21
Metro_AlAziziyah,Metro_AlSadd,1,2,23
Metro_AlAziziyah,Metro_AlSadd,1,3,21
Metro_AlAziziyah,Metro_AlSadd,2,4,8
Metro_AlAziziyah,Metro_AlSadd,2,5,25
Metro_AlAziziyah,Metro_AlSadd,3,6,16
Metro_AlAziziyah,Metro_AlSadd,3,7,11
Metro_AlAziziyah,Metro_AlSadd,6,13,5
Metro_AlAziziyah,Metro_AlSadd,7,14,4
Metro_AlAziziyah,Metro_AlSadd,7,15,5
Metro_AlAziziyah,Metro_AlSadd,8,16,6
Metro_AlAziziyah,Metro_AlSadd,8,17,10
Metro_AlAziziyah,Metro_AlSadd,9,18,26
Metro_AlAziziyah,Metro_AlSadd,9,19,42
Metro_AlAziziyah,Metro_AlSadd,10,20,55
Metro_AlAziziyah,Metro_AlSadd,10,21,52
Metro_AlAziziyah,Metro_AlSadd,11,22,63
Metro_AlAziziyah,Metro_AlSadd,11,23,59
Metro_AlAziziyah,Metro_AlSadd,12,24,48
Metro_AlAziziyah,Metro_AlSadd,12,25,46
Metro_AlAziziyah,Metro_AlSadd,13,26,55
Metro_AlAziziyah,Metro_AlSadd,13,27,54
Metro_AlAziziyah,Metro_AlSadd,14,28,26
Metro_AlAziziyah,Metro_AlSadd,14,29,27
Metro_AlAziziyah,Metro_AlSadd,15,30,18
Metro_AlAziziyah,Metro_AlSadd,15,31,12
Metro_AlAziziyah,Metro_AlSadd,16,32,28
Metro_AlAziziyah,Metro_AlSadd,16,33,10
Metro_AlAziziyah,Metro_AlSadd,17,34,14
Metro_AlAziziyah,Metro_AlSadd,17,35,21
Metro_AlAziziyah,Metro_AlSadd,18,36,6
Metro_AlAziziyah,Metro_AlSadd,18,37,8
Metro_AlAziziyah,Metro_AlSadd,19,38,15
Metro_AlAziziyah,Metro_AlSadd,19,39,9
Metro_AlAziziyah,Metro_AlSadd,20,40,5
Metro_AlAziziyah,Metro_AlSadd,20,41,8
Metro_AlAziziyah,Metro_AlSadd,21,42,8
Metro_AlAziziyah,Metro_AlSadd,21,43,9
Metro_AlAziziyah,Metro_AlSadd,22,44,7
Metro_AlAziziyah,Metro_AlSadd,22,45,14
Metro_AlAziziyah,Metro_AlSadd,23,46,5
Metro_AlAziziyah,Metro_AlSadd,23,47,59
Metro_AlAziziyah,Metro_AlShaqab,0,0,2
Metro_AlAziziyah,Metro_AlShaqab,0,1,4
Metro_AlAziziyah,Metro_AlShaqab,1,3,1
Metro_AlAziziyah,Metro_AlShaqab,2,5,2
Metro_AlAziziyah,Metro_AlShaqab,9,19,2
Metro_AlAziziyah,Metro_AlShaqab,10,20,4
Metro_AlAziziyah,Metro_AlShaqab,10,21,3
Metro_AlAziziyah,Metro_AlShaqab,11,22,5
Metro_AlAziziyah,Metro_AlShaqab,12,24,8
Metro_AlAziziyah,Metro_AlShaqab,12,25,6
Metro_AlAziziyah,Metro_AlShaqab,13,27,1
Metro_AlAziziyah,Metro_AlShaqab,16,33,1
Metro_AlAziziyah,Metro_AlShaqab,17,34,2
Metro_AlAziziyah,Metro_AlShaqab,18,36,1
Metro_AlAziziyah,Metro_AlShaqab,21,43,1
Metro_AlAziziyah,Metro_AlSudan,0,0,136
Metro_AlAziziyah,Metro_AlSudan,0,1,45
Metro_AlAziziyah,Metro_AlSudan,1,2,66
Metro_AlAziziyah,Metro_AlSudan,1,3,29
Metro_AlAziziyah,Metro_AlSudan,2,4,44
Metro_AlAziziyah,Metro_AlSudan,2,5,48
Metro_AlAziziyah,Metro_AlSudan,3,6,16
Metro_AlAziziyah,Metro_AlSudan,3,7,7
Metro_AlAziziyah,Metro_AlSudan,6,12,2
Metro_AlAziziyah,Metro_AlSudan,6,13,6
Metro_AlAziziyah,Metro_AlSudan,7,14,2
Metro_AlAziziyah,Metro_AlSudan,7,15,4
Metro_AlAziziyah,Metro_AlSudan,8,16,7
Metro_AlAziziyah,Metro_AlSudan,8,17,18
Metro_AlAziziyah,Metro_AlSudan,9,18,23
Metro_AlAziziyah,Metro_AlSudan,9,19,29
Metro_AlAziziyah,Metro_AlSudan,10,20,41
Metro_AlAziziyah,Metro_AlSudan,10,21,61
Metro_AlAziziyah,Metro_AlSudan,11,22,69
Metro_AlAziziyah,Metro_AlSudan,11,23,43
Metro_AlAziziyah,Metro_AlSudan,12,24,51
Metro_AlAziziyah,Metro_AlSudan,12,25,66
Metro_AlAziziyah,Metro_AlSudan,13,26,60
Metro_AlAziziyah,Metro_AlSudan,13,27,42
Metro_AlAziziyah,Metro_AlSudan,14,28,44
Metro_AlAziziyah,Metro_AlSudan,14,29,22
Metro_AlAziziyah,Metro_AlSudan,15,30,16
Metro_AlAziziyah,Metro_AlSudan,15,31,14
Metro_AlAziziyah,Metro_AlSudan,16,32,25
Metro_AlAziziyah,Metro_AlSudan,16,33,5
Metro_AlAziziyah,Metro_AlSudan,17,34,6
Metro_AlAziziyah,Metro_AlSudan,17,35,14
Metro_AlAziziyah,Metro_AlSudan,18,36,10
Metro_AlAziziyah,Metro_AlSudan,18,37,22
Metro_AlAziziyah,Metro_AlSudan,19,38,18
Metro_AlAziziyah,Metro_AlSudan,19,39,9
Metro_AlAziziyah,Metro_AlSudan,20,40,12
Metro_AlAziziyah,Metro_AlSudan,20,41,7
Metro_AlAziziyah,Metro_AlSudan,21,42,14
Metro_AlAziziyah,Metro_AlSudan,21,43,6
Metro_AlAziziyah,Metro_AlSudan,22,44,10
Metro_AlAziziyah,Metro_AlSudan,22,45,17
Metro_AlAziziyah,Metro_AlSudan,23,46,10
Metro_AlAziziyah,Metro_AlSudan,23,47,91
Metro_AlAziziyah,Metro_AlWaabQLM,0,0,41
Metro_AlAziziyah,Metro_AlWaabQLM,0,1,2
Metro_AlAziziyah,Metro_AlWaabQLM,1,2,1
Metro_AlAziziyah,Metro_AlWaabQLM,1,3,1
Metro_AlAziziyah,Metro_AlWaabQLM,2,4,1
Metro_AlAziziyah,Metro_AlWaabQLM,2,5,2
Metro_AlAziziyah,Metro_AlWaabQLM,3,6,2
Metro_AlAziziyah,Metro_AlWaabQLM,7,14,1
Metro_AlAziziyah,Metro_AlWaabQLM,7,15,1
Metro_AlAziziyah,Metro_AlWaabQLM,8,17,1
Metro_AlAziziyah,Metro_AlWaabQLM,10,20,6
Metro_AlAziziyah,Metro_AlWaabQLM,10,21,1
Metro_AlAziziyah,Metro_AlWaabQLM,11,22,5
Metro_AlAziziyah,Metro_AlWaabQLM,11,23,3
Metro_AlAziziyah,Metro_AlWaabQLM,12,24,5
Metro_AlAziziyah,Metro_AlWaabQLM,12,25,3
Metro_AlAziziyah,Metro_AlWaabQLM,13,26,1
Metro_AlAziziyah,Metro_AlWaabQLM,14,28,1
Metro_AlAziziyah,Metro_AlWaabQLM,15,31,1
Metro_AlAziziyah,Metro_AlWaabQLM,16,32,3
Metro_AlAziziyah,Metro_AlWaabQLM,16,33,2
Metro_AlAziziyah,Metro_AlWaabQLM,17,34,1
Metro_AlAziziyah,Metro_AlWaabQLM,17,35,1
Metro_AlAziziyah,Metro_AlWaabQLM,18,36,1
Metro_AlAziziyah,Metro_AlWaabQLM,18,37,1
Metro_AlAziziyah,Metro_AlWaabQLM,19,38,1
Metro_AlAziziyah,Metro_AlWaabQLM,19,39,1
Metro_AlAziziyah,Metro_AlWaabQLM,21,43,2
Metro_AlAziziyah,Metro_AlWaabQLM,23,46,8
Metro_AlAziziyah,Metro_AlWaabQLM,23,47,89
Metro_AlAziziyah,Metro_AlWakra,0,0,478
Metro_AlAziziyah,Metro_AlWakra,0,1,161
Metro_AlAziziyah,Metro_AlWakra,1,2,207
Metro_AlAziziyah,Metro_AlWakra,1,3,234
Metro_AlAziziyah,Metro_AlWakra,2,4,135
Metro_AlAziziyah,Metro_AlWakra,2,5,75
Metro_AlAziziyah,Metro_AlWakra,3,6,42
Metro_AlAziziyah,Metro_AlWakra,3,7,7
Metro_AlAziziyah,Metro_AlWakra,6,13,17
Metro_AlAziziyah,Metro_AlWakra,7,14,12
Metro_AlAziziyah,Metro_AlWakra,7,15,13
Metro_AlAziziyah,Metro_AlWakra,8,16,112
Metro_AlAziziyah,Metro_AlWakra,8,17,48
Metro_AlAziziyah,Metro_AlWakra,9,18,52
Metro_AlAziziyah,Metro_AlWakra,9,19,112
Metro_AlAziziyah,Metro_AlWakra,10,20,138
Metro_AlAziziyah,Metro_AlWakra,10,21,319
Metro_AlAziziyah,Metro_AlWakra,11,22,142
Metro_AlAziziyah,Metro_AlWakra,11,23,157
Metro_AlAziziyah,Metro_AlWakra,12,24,149
Metro_AlAziziyah,Metro_AlWakra,12,25,217
Metro_AlAziziyah,Metro_AlWakra,13,26,225
Metro_AlAziziyah,Metro_AlWakra,13,27,235
Metro_AlAziziyah,Metro_AlWakra,14,28,252
Metro_AlAziziyah,Metro_AlWakra,14,29,142
Metro_AlAziziyah,Metro_AlWakra,15,30,181
Metro_AlAziziyah,Metro_AlWakra,15,31,169
Metro_AlAziziyah,Metro_AlWakra,16,32,128
