origin,destination,dayhour,halfhour,value
Metro_AlAziziyah,Metro_AlBiddaRedAndGreenPlatformNorthBound,21,42,2
Metro_AlAziziyah,Metro_AlBiddaRedPlatformNorthBound,21,42,108
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,0,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,1,28
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,2,19
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,3,23
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,4,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,5,9
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,6,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,7,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,6,12,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,6,13,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,14,10
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,15,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,16,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,17,12
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,18,21
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,19,61
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,20,66
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,21,89
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,22,81
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,23,113
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,24,102
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,25,101
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,26,74
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,27,76
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,28,43
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,29,69
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,30,38
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,31,30
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,32,32
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,33,15
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,34,15
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,35,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,36,15
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,37,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,38,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,39,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,40,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,41,23
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,42,184
Metro_AlAziziyah,Metro_AlMansoura,0,0,18
Metro_AlAziziyah,Metro_AlMansoura,0,1,41
Metro_AlAziziyah,Metro_AlMansoura,1,2,48
Metro_AlAziziyah,Metro_AlMansoura,1,3,54
Metro_AlAziziyah,Metro_AlMansoura,2,4,35
Metro_AlAziziyah,Metro_AlMansoura,2,5,30
Metro_AlAziziyah,Metro_AlMansoura,3,6,35
Metro_AlAziziyah,Metro_AlMansoura,3,7,2
Metro_AlAziziyah,Metro_AlMansoura,6,12,1
Metro_AlAziziyah,Metro_AlMansoura,6,13,8
Metro_AlAziziyah,Metro_AlMansoura,7,14,10
Metro_AlAziziyah,Metro_AlMansoura,7,15,4
Metro_AlAziziyah,Metro_AlMansoura,8,16,13
Metro_AlAziziyah,Metro_AlMansoura,8,17,20
Metro_AlAziziyah,Metro_AlMansoura,9,18,25
Metro_AlAziziyah,Metro_AlMansoura,9,19,65
Metro_AlAziziyah,Metro_AlMansoura,10,20,72
Metro_AlAziziyah,Metro_AlMansoura,10,21,89
Metro_AlAziziyah,Metro_AlMansoura,11,22,113
Metro_AlAziziyah,Metro_AlMansoura,11,23,103
Metro_AlAziziyah,Metro_AlMansoura,12,24,147
Metro_AlAziziyah,Metro_AlMansoura,12,25,155
Metro_AlAziziyah,Metro_AlMansoura,13,26,112
Metro_AlAziziyah,Metro_AlMansoura,13,27,111
Metro_AlAziziyah,Metro_AlMansoura,14,28,116
Metro_AlAziziyah,Metro_AlMansoura,14,29,77
Metro_AlAziziyah,Metro_AlMansoura,15,30,62
Metro_AlAziziyah,Metro_AlMansoura,15,31,53
Metro_AlAziziyah,Metro_AlMansoura,16,32,61
Metro_AlAziziyah,Metro_AlMansoura,16,33,30
Metro_AlAziziyah,Metro_AlMansoura,17,34,25
Metro_AlAziziyah,Metro_AlMansoura,17,35,61
Metro_AlAziziyah,Metro_AlMansoura,18,36,31
Metro_AlAziziyah,Metro_AlMansoura,18,37,108
Metro_AlAziziyah,Metro_AlMansoura,19,38,86
Metro_AlAziziyah,Metro_AlMansoura,19,39,77
Metro_AlAziziyah,Metro_AlMansoura,20,40,10
Metro_AlAziziyah,Metro_AlMansoura,20,41,56
Metro_AlAziziyah,Metro_AlMansoura,21,42,93
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,0,23
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,1,12
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,14
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,14
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,10
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,7,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,4,8,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,6,12,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,7,15,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,16,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,17,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,37
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,61
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,64
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,104
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,70
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,85
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,72
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,89
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,128
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,89
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,86
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,58
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,81
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,135
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,65
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,69
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,52
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,55
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,22
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,39
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,9
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,40,14
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,41,33
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,93
Metro_AlAziziyah,Metro_AlMessila,0,0,6
Metro_AlAziziyah,Metro_AlMessila,1,2,8
Metro_AlAziziyah,Metro_AlMessila,1,3,3
Metro_AlAziziyah,Metro_AlMessila,2,5,2
Metro_AlAziziyah,Metro_AlMessila,3,6,1
Metro_AlAziziyah,Metro_AlMessila,7,14,3
Metro_AlAziziyah,Metro_AlMessila,9,19,1
Metro_AlAziziyah,Metro_AlMessila,10,20,2
Metro_AlAziziyah,Metro_AlMessila,10,21,7
Metro_AlAziziyah,Metro_AlMessila,11,22,4
Metro_AlAziziyah,Metro_AlMessila,11,23,3
Metro_AlAziziyah,Metro_AlMessila,12,24,5
Metro_AlAziziyah,Metro_AlMessila,12,25,2
Metro_AlAziziyah,Metro_AlMessila,13,26,10
Metro_AlAziziyah,Metro_AlMessila,13,27,6
Metro_AlAziziyah,Metro_AlMessila,14,28,4
Metro_AlAziziyah,Metro_AlMessila,14,29,9
Metro_AlAziziyah,Metro_AlMessila,15,30,2
Metro_AlAziziyah,Metro_AlMessila,15,31,5
Metro_AlAziziyah,Metro_AlMessila,16,32,2
Metro_AlAziziyah,Metro_AlMessila,17,35,6
Metro_AlAziziyah,Metro_AlMessila,21,42,37
Metro_AlAziziyah,Metro_AlMessila,23,46,2
Metro_AlAziziyah,Metro_AlQassar,0,0,92
Metro_AlAziziyah,Metro_AlQassar,0,1,96
Metro_AlAziziyah,Metro_AlQassar,1,2,94
Metro_AlAziziyah,Metro_AlQassar,1,3,127
Metro_AlAziziyah,Metro_AlQassar,2,4,69
Metro_AlAziziyah,Metro_AlQassar,2,5,25
Metro_AlAziziyah,Metro_AlQassar,3,6,21
Metro_AlAziziyah,Metro_AlQassar,6,12,3
Metro_AlAziziyah,Metro_AlQassar,6,13,11
Metro_AlAziziyah,Metro_AlQassar,7,14,7
Metro_AlAziziyah,Metro_AlQassar,7,15,9
Metro_AlAziziyah,Metro_AlQassar,8,16,15
Metro_AlAziziyah,Metro_AlQassar,8,17,32
Metro_AlAziziyah,Metro_AlQassar,9,18,42
Metro_AlAziziyah,Metro_AlQassar,9,19,51
Metro_AlAziziyah,Metro_AlQassar,10,20,65
Metro_AlAziziyah,Metro_AlQassar,10,21,87
Metro_AlAziziyah,Metro_AlQassar,11,22,121
Metro_AlAziziyah,Metro_AlQassar,11,23,166
Metro_AlAziziyah,Metro_AlQassar,12,24,148
Metro_AlAziziyah,Metro_AlQassar,12,25,232
Metro_AlAziziyah,Metro_AlQassar,13,26,311
Metro_AlAziziyah,Metro_AlQassar,13,27,288
Metro_AlAziziyah,Metro_AlQassar,14,28,241
Metro_AlAziziyah,Metro_AlQassar,14,29,252
Metro_AlAziziyah,Metro_AlQassar,15,30,280
Metro_AlAziziyah,Metro_AlQassar,15,31,221
Metro_AlAziziyah,Metro_AlQassar,16,32,203
Metro_AlAziziyah,Metro_AlQassar,16,33,167
Metro_AlAziziyah,Metro_AlQassar,17,34,151
Metro_AlAziziyah,Metro_AlQassar,17,35,134
Metro_AlAziziyah,Metro_AlQassar,18,36,117
Metro_AlAziziyah,Metro_AlQassar,18,37,92
Metro_AlAziziyah,Metro_AlQassar,19,38,53
Metro_AlAziziyah,Metro_AlQassar,19,39,47
Metro_AlAziziyah,Metro_AlQassar,20,40,76
Metro_AlAziziyah,Metro_AlQassar,20,41,157
Metro_AlAziziyah,Metro_AlQassar,21,42,399
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,0,10
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,0,1,9
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,2,7
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,1,3,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,4,12
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,2,5,6
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,6,12,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,7,15,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,8,16,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,8,17,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,9,18,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,9,19,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,10,20,8
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,10,21,7
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,11,22,2
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,11,23,9
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,12,24,6
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,12,25,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,13,26,12
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,13,27,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,14,28,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,14,29,6
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,15,30,4
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,15,31,10
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,16,33,5
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,17,35,1
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,20,41,20
Metro_AlAziziyah,Metro_AlRayyanAlQadeem,21,42,11
Metro_AlAziziyah,Metro_AlRiffa,0,0,2
Metro_AlAziziyah,Metro_AlRiffa,0,1,13
Metro_AlAziziyah,Metro_AlRiffa,1,2,10
Metro_AlAziziyah,Metro_AlRiffa,1,3,2
Metro_AlAziziyah,Metro_AlRiffa,2,4,5
Metro_AlAziziyah,Metro_AlRiffa,7,15,1
Metro_AlAziziyah,Metro_AlRiffa,8,16,3
Metro_AlAziziyah,Metro_AlRiffa,9,19,1
Metro_AlAziziyah,Metro_AlRiffa,10,20,2
Metro_AlAziziyah,Metro_AlRiffa,10,21,4
Metro_AlAziziyah,Metro_AlRiffa,11,22,6
Metro_AlAziziyah,Metro_AlRiffa,11,23,21
Metro_AlAziziyah,Metro_AlRiffa,12,24,13
Metro_AlAziziyah,Metro_AlRiffa,12,25,15
Metro_AlAziziyah,Metro_AlRiffa,13,26,15
Metro_AlAziziyah,Metro_AlRiffa,13,27,15
Metro_AlAziziyah,Metro_AlRiffa,14,28,13
Metro_AlAziziyah,Metro_AlRiffa,14,29,13
Metro_AlAziziyah,Metro_AlRiffa,15,30,11
Metro_AlAziziyah,Metro_AlRiffa,15,31,9
Metro_AlAziziyah,Metro_AlRiffa,16,32,4
Metro_AlAziziyah,Metro_AlRiffa,16,33,5
Metro_AlAziziyah,Metro_AlRiffa,17,34,1
Metro_AlAziziyah,Metro_AlRiffa,17,35,1
Metro_AlAziziyah,Metro_AlRiffa,18,36,3
Metro_AlAziziyah,Metro_AlRiffa,18,37,4
Metro_AlAziziyah,Metro_AlRiffa,19,38,117
Metro_AlAziziyah,Metro_AlRiffa,19,39,138
Metro_AlAziziyah,Metro_AlRiffa,20,40,4
Metro_AlAziziyah,Metro_AlRiffa,20,41,72
Metro_AlAziziyah,Metro_AlRiffa,21,42,11
Metro_AlAziziyah,Metro_AlSadd,0,0,12
Metro_AlAziziyah,Metro_AlSadd,0,1,39
Metro_AlAziziyah,Metro_AlSadd,1,2,33
Metro_AlAziziyah,Metro_AlSadd,1,3,26
Metro_AlAziziyah,Metro_AlSadd,2,4,11
Metro_AlAziziyah,Metro_AlSadd,2,5,10
Metro_AlAziziyah,Metro_AlSadd,3,6,13
Metro_AlAziziyah,Metro_AlSadd,3,7,1
Metro_AlAziziyah,Metro_AlSadd,6,12,3
Metro_AlAziziyah,Metro_AlSadd,6,13,7
Metro_AlAziziyah,Metro_AlSadd,7,14,1
Metro_AlAziziyah,Metro_AlSadd,7,15,7
Metro_AlAziziyah,Metro_AlSadd,8,16,7
Metro_AlAziziyah,Metro_AlSadd,8,17,8
Metro_AlAziziyah,Metro_AlSadd,9,18,27
Metro_AlAziziyah,Metro_AlSadd,9,19,12
Metro_AlAziziyah,Metro_AlSadd,10,20,33
Metro_AlAziziyah,Metro_AlSadd,10,21,48
Metro_AlAziziyah,Metro_AlSadd,11,22,53
Metro_AlAziziyah,Metro_AlSadd,11,23,59
Metro_AlAziziyah,Metro_AlSadd,12,24,50
Metro_AlAziziyah,Metro_AlSadd,12,25,86
Metro_AlAziziyah,Metro_AlSadd,13,26,78
Metro_AlAziziyah,Metro_AlSadd,13,27,70
Metro_AlAziziyah,Metro_AlSadd,14,28,53
Metro_AlAziziyah,Metro_AlSadd,14,29,45
Metro_AlAziziyah,Metro_AlSadd,15,30,28
Metro_AlAziziyah,Metro_AlSadd,15,31,40
Metro_AlAziziyah,Metro_AlSadd,16,32,13
Metro_AlAziziyah,Metro_AlSadd,16,33,25
Metro_AlAziziyah,Metro_AlSadd,17,34,6
Metro_AlAziziyah,Metro_AlSadd,17,35,20
Metro_AlAziziyah,Metro_AlSadd,18,36,15
Metro_AlAziziyah,Metro_AlSadd,18,37,5
Metro_AlAziziyah,Metro_AlSadd,19,38,7
Metro_AlAziziyah,Metro_AlSadd,19,39,6
Metro_AlAziziyah,Metro_AlSadd,20,40,4
Metro_AlAziziyah,Metro_AlSadd,20,41,36
Metro_AlAziziyah,Metro_AlSadd,21,42,84
Metro_AlAziziyah,Metro_AlSadd,21,43,76
Metro_AlAziziyah,Metro_AlSadd,22,44,58
Metro_AlAziziyah,Metro_AlSadd,22,45,2784
Metro_AlAziziyah,Metro_AlSadd,23,46,869
Metro_AlAziziyah,Metro_AlSadd,23,47,383
Metro_AlAziziyah,Metro_AlShaqab,2,5,1
Metro_AlAziziyah,Metro_AlShaqab,3,6,3
Metro_AlAziziyah,Metro_AlShaqab,9,18,1
Metro_AlAziziyah,Metro_AlShaqab,10,20,4
Metro_AlAziziyah,Metro_AlShaqab,10,21,1
Metro_AlAziziyah,Metro_AlShaqab,11,22,8
Metro_AlAziziyah,Metro_AlShaqab,11,23,1
Metro_AlAziziyah,Metro_AlShaqab,12,24,2
Metro_AlAziziyah,Metro_AlShaqab,12,25,6
Metro_AlAziziyah,Metro_AlShaqab,13,26,3
Metro_AlAziziyah,Metro_AlShaqab,13,27,1
Metro_AlAziziyah,Metro_AlShaqab,14,28,8
Metro_AlAziziyah,Metro_AlShaqab,14,29,3
Metro_AlAziziyah,Metro_AlShaqab,15,30,6
Metro_AlAziziyah,Metro_AlShaqab,16,32,2
Metro_AlAziziyah,Metro_AlShaqab,16,33,1
Metro_AlAziziyah,Metro_AlShaqab,17,34,1
Metro_AlAziziyah,Metro_AlShaqab,21,42,9
Metro_AlAziziyah,Metro_AlSudan,0,0,20
Metro_AlAziziyah,Metro_AlSudan,0,1,30
Metro_AlAziziyah,Metro_AlSudan,1,2,22
Metro_AlAziziyah,Metro_AlSudan,1,3,57
Metro_AlAziziyah,Metro_AlSudan,2,4,26
Metro_AlAziziyah,Metro_AlSudan,2,5,40
Metro_AlAziziyah,Metro_AlSudan,3,6,5
Metro_AlAziziyah,Metro_AlSudan,3,7,4
Metro_AlAziziyah,Metro_AlSudan,6,12,3
Metro_AlAziziyah,Metro_AlSudan,6,13,5
Metro_AlAziziyah,Metro_AlSudan,7,14,9
Metro_AlAziziyah,Metro_AlSudan,7,15,6
Metro_AlAziziyah,Metro_AlSudan,8,16,6
Metro_AlAziziyah,Metro_AlSudan,8,17,7
Metro_AlAziziyah,Metro_AlSudan,9,18,28
Metro_AlAziziyah,Metro_AlSudan,9,19,30
Metro_AlAziziyah,Metro_AlSudan,10,20,38
Metro_AlAziziyah,Metro_AlSudan,10,21,48
Metro_AlAziziyah,Metro_AlSudan,11,22,41
Metro_AlAziziyah,Metro_AlSudan,11,23,53
Metro_AlAziziyah,Metro_AlSudan,12,24,49
Metro_AlAziziyah,Metro_AlSudan,12,25,55
Metro_AlAziziyah,Metro_AlSudan,13,26,44
Metro_AlAziziyah,Metro_AlSudan,13,27,66
Metro_AlAziziyah,Metro_AlSudan,14,28,60
Metro_AlAziziyah,Metro_AlSudan,14,29,37
Metro_AlAziziyah,Metro_AlSudan,15,30,31
Metro_AlAziziyah,Metro_AlSudan,15,31,27
Metro_AlAziziyah,Metro_AlSudan,16,32,29
Metro_AlAziziyah,Metro_AlSudan,16,33,27
Metro_AlAziziyah,Metro_AlSudan,17,34,22
Metro_AlAziziyah,Metro_AlSudan,17,35,16
Metro_AlAziziyah,Metro_AlSudan,18,36,11
Metro_AlAziziyah,Metro_AlSudan,18,37,6
Metro_AlAziziyah,Metro_AlSudan,19,38,4
Metro_AlAziziyah,Metro_AlSudan,19,39,1
Metro_AlAziziyah,Metro_AlSudan,20,40,12
Metro_AlAziziyah,Metro_AlSudan,20,41,53
Metro_AlAziziyah,Metro_AlSudan,21,42,77
Metro_AlAziziyah,Metro_AlSudan,21,43,86
Metro_AlAziziyah,Metro_AlSudan,22,44,44
Metro_AlAziziyah,Metro_AlSudan,22,45,349
Metro_AlAziziyah,Metro_AlSudan,23,46,16
Metro_AlAziziyah,Metro_AlSudan,23,47,84
Metro_AlAziziyah,Metro_AlWaabQLM,0,0,3
Metro_AlAziziyah,Metro_AlWaabQLM,0,1,1
Metro_AlAziziyah,Metro_AlWaabQLM,1,2,4
Metro_AlAziziyah,Metro_AlWaabQLM,1,3,3
Metro_AlAziziyah,Metro_AlWaabQLM,2,5,4
Metro_AlAziziyah,Metro_AlWaabQLM,6,12,2
Metro_AlAziziyah,Metro_AlWaabQLM,7,14,1
Metro_AlAziziyah,Metro_AlWaabQLM,8,16,1
Metro_AlAziziyah,Metro_AlWaabQLM,8,17,2
Metro_AlAziziyah,Metro_AlWaabQLM,9,18,1
Metro_AlAziziyah,Metro_AlWaabQLM,9,19,1
Metro_AlAziziyah,Metro_AlWaabQLM,10,20,7
Metro_AlAziziyah,Metro_AlWaabQLM,10,21,2
Metro_AlAziziyah,Metro_AlWaabQLM,11,23,1
Metro_AlAziziyah,Metro_AlWaabQLM,12,24,2
Metro_AlAziziyah,Metro_AlWaabQLM,12,25,8
Metro_AlAziziyah,Metro_AlWaabQLM,13,26,7
Metro_AlAziziyah,Metro_AlWaabQLM,14,29,1
Metro_AlAziziyah,Metro_AlWaabQLM,15,30,6
Metro_AlAziziyah,Metro_AlWaabQLM,15,31,4
Metro_AlAziziyah,Metro_AlWaabQLM,17,35,1
Metro_AlAziziyah,Metro_AlWaabQLM,18,36,1
Metro_AlAziziyah,Metro_AlWaabQLM,20,40,3
Metro_AlAziziyah,Metro_AlWaabQLM,20,41,1
Metro_AlAziziyah,Metro_AlWaabQLM,21,42,1
Metro_AlAziziyah,Metro_AlWaabQLM,21,43,4
Metro_AlAziziyah,Metro_AlWaabQLM,22,44,1
Metro_AlAziziyah,Metro_AlWaabQLM,22,45,35
Metro_AlAziziyah,Metro_AlWaabQLM,23,46,1
Metro_AlAziziyah,Metro_AlWaabQLM,23,47,63
Metro_AlAziziyah,Metro_AlWakra,0,0,122
Metro_AlAziziyah,Metro_AlWakra,0,1,134
Metro_AlAziziyah,Metro_AlWakra,1,2,162
Metro_AlAziziyah,Metro_AlWakra,1,3,174
Metro_AlAziziyah,Metro_AlWakra,2,4,96
Metro_AlAziziyah,Metro_AlWakra,2,5,66
Metro_AlAziziyah,Metro_AlWakra,3,6,20
Metro_AlAziziyah,Metro_AlWakra,6,12,3
Metro_AlAziziyah,Metro_AlWakra,6,13,4
Metro_AlAziziyah,Metro_AlWakra,7,14,21
Metro_AlAziziyah,Metro_AlWakra,7,15,13
Metro_AlAziziyah,Metro_AlWakra,8,16,12
Metro_AlAziziyah,Metro_AlWakra,8,17,29
Metro_AlAziziyah,Metro_AlWakra,9,18,39
Metro_AlAziziyah,Metro_AlWakra,9,19,64
Metro_AlAziziyah,Metro_AlWakra,10,20,84
Metro_AlAziziyah,Metro_AlWakra,10,21,148
Metro_AlAziziyah,Metro_AlWakra,11,22,145
Metro_AlAziziyah,Metro_AlWakra,11,23,198
Metro_AlAziziyah,Metro_AlWakra,12,24,219
Metro_AlAziziyah,Metro_AlWakra,12,25,258
Metro_AlAziziyah,Metro_AlWakra,13,26,282
Metro_AlAziziyah,Metro_AlWakra,13,27,275
Metro_AlAziziyah,Metro_AlWakra,14,28,263
Metro_AlAziziyah,Metro_AlWakra,14,29,280
Metro_AlAziziyah,Metro_AlWakra,15,30,222
Metro_AlAziziyah,Metro_AlWakra,15,31,220
Metro_AlAziziyah,Metro_AlWakra,16,32,204
Metro_AlAziziyah,Metro_AlWakra,16,33,153
Metro_AlAziziyah,Metro_AlWakra,17,34,111
Metro_AlAziziyah,Metro_AlWakra,17,35,104
Metro_AlAziziyah,Metro_AlWakra,18,36,112
Metro_AlAziziyah,Metro_AlWakra,18,37,106
Metro_AlAziziyah,Metro_AlWakra,19,38,65
Metro_AlAziziyah,Metro_AlWakra,19,39,45
Metro_AlAziziyah,Metro_AlWakra,20,40,57
Metro_AlAziziyah,Metro_AlWakra,20,41,183
Metro_AlAziziyah,Metro_AlWakra,21,42,143
Metro_AlAziziyah,Metro_AlWakra,23,47,7
Metro_AlAziziyah,Metro_BinMahmoud,0,0,44
Metro_AlAziziyah,Metro_BinMahmoud,0,1,28
Metro_AlAziziyah,Metro_BinMahmoud,1,2,46
Metro_AlAziziyah,Metro_BinMahmoud,1,3,23
Metro_AlAziziyah,Metro_BinMahmoud,2,4,34
Metro_AlAziziyah,Metro_BinMahmoud,2,5,16
Metro_AlAziziyah,Metro_BinMahmoud,3,6,19
Metro_AlAziziyah,Metro_BinMahmoud,3,7,1
Metro_AlAziziyah,Metro_BinMahmoud,6,12,1
Metro_AlAziziyah,Metro_BinMahmoud,6,13,13
Metro_AlAziziyah,Metro_BinMahmoud,7,14,2
