origin,destination,dayhour,halfhour,quarterhour,value
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,0,0,26
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,0,1,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,1,2,21
Metro_AlAziziyah,Metro_AlDohaAlJadeda,0,1,3,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,2,4,24
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,2,5,15
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,3,6,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,1,3,7,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,4,8,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,4,9,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,5,10,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,2,5,11,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,6,12,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,6,13,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,3,7,14,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,6,12,25,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,6,13,26,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,6,13,27,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,14,28,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,14,29,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,7,15,31,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,16,32,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,16,33,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,17,34,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,8,17,35,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,18,36,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,18,37,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,19,38,26
Metro_AlAziziyah,Metro_AlDohaAlJadeda,9,19,39,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,20,40,21
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,20,41,27
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,21,42,36
Metro_AlAziziyah,Metro_AlDohaAlJadeda,10,21,43,54
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,22,44,49
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,22,45,51
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,23,46,20
Metro_AlAziziyah,Metro_AlDohaAlJadeda,11,23,47,38
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,24,48,56
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,24,49,42
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,25,50,45
Metro_AlAziziyah,Metro_AlDohaAlJadeda,12,25,51,40
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,26,52,15
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,26,53,49
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,27,54,37
Metro_AlAziziyah,Metro_AlDohaAlJadeda,13,27,55,17
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,28,56,20
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,28,57,37
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,29,58,24
Metro_AlAziziyah,Metro_AlDohaAlJadeda,14,29,59,25
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,30,60,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,30,61,11
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,31,62,10
Metro_AlAziziyah,Metro_AlDohaAlJadeda,15,31,63,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,32,64,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,32,65,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,33,66,17
Metro_AlAziziyah,Metro_AlDohaAlJadeda,16,33,67,18
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,34,68,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,34,69,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,35,70,8
Metro_AlAziziyah,Metro_AlDohaAlJadeda,17,35,71,9
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,36,72,2
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,36,73,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,37,74,9
Metro_AlAziziyah,Metro_AlDohaAlJadeda,18,37,75,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,38,76,13
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,38,77,10
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,39,78,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,19,39,79,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,40,80,3
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,40,81,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,41,82,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,20,41,83,5
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,42,84,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,42,85,6
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,43,86,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,21,43,87,4
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,44,88,7
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,44,89,1
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,45,90,20
Metro_AlAziziyah,Metro_AlDohaAlJadeda,22,45,91,39
Metro_AlAziziyah,Metro_AlDohaAlJadeda,23,46,92,125
Metro_AlAziziyah,Metro_AlDohaAlJadeda,23,47,95,4
Metro_AlAziziyah,Metro_AlMansoura,0,0,0,16
Metro_AlAziziyah,Metro_AlMansoura,0,0,1,30
Metro_AlAziziyah,Metro_AlMansoura,0,1,2,14
Metro_AlAziziyah,Metro_AlMansoura,0,1,3,15
Metro_AlAziziyah,Metro_AlMansoura,1,2,4,34
Metro_AlAziziyah,Metro_AlMansoura,1,2,5,33
Metro_AlAziziyah,Metro_AlMansoura,1,3,6,39
Metro_AlAziziyah,Metro_AlMansoura,1,3,7,25
Metro_AlAziziyah,Metro_AlMansoura,2,4,8,29
Metro_AlAziziyah,Metro_AlMansoura,2,4,9,25
Metro_AlAziziyah,Metro_AlMansoura,2,5,10,22
Metro_AlAziziyah,Metro_AlMansoura,2,5,11,16
Metro_AlAziziyah,Metro_AlMansoura,3,6,12,18
Metro_AlAziziyah,Metro_AlMansoura,3,6,13,12
Metro_AlAziziyah,Metro_AlMansoura,3,7,14,13
Metro_AlAziziyah,Metro_AlMansoura,3,7,15,3
Metro_AlAziziyah,Metro_AlMansoura,4,8,16,1
Metro_AlAziziyah,Metro_AlMansoura,6,12,25,2
Metro_AlAziziyah,Metro_AlMansoura,6,13,26,1
Metro_AlAziziyah,Metro_AlMansoura,6,13,27,5
Metro_AlAziziyah,Metro_AlMansoura,7,14,28,3
Metro_AlAziziyah,Metro_AlMansoura,7,14,29,4
Metro_AlAziziyah,Metro_AlMansoura,7,15,30,1
Metro_AlAziziyah,Metro_AlMansoura,7,15,31,6
Metro_AlAziziyah,Metro_AlMansoura,8,16,32,9
Metro_AlAziziyah,Metro_AlMansoura,8,16,33,5
Metro_AlAziziyah,Metro_AlMansoura,8,17,34,8
Metro_AlAziziyah,Metro_AlMansoura,8,17,35,24
Metro_AlAziziyah,Metro_AlMansoura,9,18,36,20
Metro_AlAziziyah,Metro_AlMansoura,9,18,37,17
Metro_AlAziziyah,Metro_AlMansoura,9,19,38,33
Metro_AlAziziyah,Metro_AlMansoura,9,19,39,34
Metro_AlAziziyah,Metro_AlMansoura,10,20,40,39
Metro_AlAziziyah,Metro_AlMansoura,10,20,41,58
Metro_AlAziziyah,Metro_AlMansoura,10,21,42,48
Metro_AlAziziyah,Metro_AlMansoura,10,21,43,32
Metro_AlAziziyah,Metro_AlMansoura,11,22,44,52
Metro_AlAziziyah,Metro_AlMansoura,11,22,45,50
Metro_AlAziziyah,Metro_AlMansoura,11,23,46,25
Metro_AlAziziyah,Metro_AlMansoura,11,23,47,52
Metro_AlAziziyah,Metro_AlMansoura,12,24,48,35
Metro_AlAziziyah,Metro_AlMansoura,12,24,49,71
Metro_AlAziziyah,Metro_AlMansoura,12,25,50,46
Metro_AlAziziyah,Metro_AlMansoura,12,25,51,46
Metro_AlAziziyah,Metro_AlMansoura,13,26,52,35
Metro_AlAziziyah,Metro_AlMansoura,13,26,53,47
Metro_AlAziziyah,Metro_AlMansoura,13,27,54,33
Metro_AlAziziyah,Metro_AlMansoura,13,27,55,129
Metro_AlAziziyah,Metro_AlMansoura,14,28,56,31
Metro_AlAziziyah,Metro_AlMansoura,14,28,57,14
Metro_AlAziziyah,Metro_AlMansoura,14,29,58,20
Metro_AlAziziyah,Metro_AlMansoura,14,29,59,29
Metro_AlAziziyah,Metro_AlMansoura,15,30,60,19
Metro_AlAziziyah,Metro_AlMansoura,15,30,61,20
Metro_AlAziziyah,Metro_AlMansoura,15,31,62,5
Metro_AlAziziyah,Metro_AlMansoura,15,31,63,20
Metro_AlAziziyah,Metro_AlMansoura,16,32,64,14
Metro_AlAziziyah,Metro_AlMansoura,16,32,65,15
Metro_AlAziziyah,Metro_AlMansoura,16,33,66,16
Metro_AlAziziyah,Metro_AlMansoura,16,33,67,14
Metro_AlAziziyah,Metro_AlMansoura,17,34,68,12
Metro_AlAziziyah,Metro_AlMansoura,17,34,69,7
Metro_AlAziziyah,Metro_AlMansoura,17,35,70,5
Metro_AlAziziyah,Metro_AlMansoura,17,35,71,5
Metro_AlAziziyah,Metro_AlMansoura,18,36,72,8
Metro_AlAziziyah,Metro_AlMansoura,18,36,73,5
Metro_AlAziziyah,Metro_AlMansoura,18,37,74,20
Metro_AlAziziyah,Metro_AlMansoura,18,37,75,13
Metro_AlAziziyah,Metro_AlMansoura,19,38,76,19
Metro_AlAziziyah,Metro_AlMansoura,19,38,77,17
Metro_AlAziziyah,Metro_AlMansoura,19,39,78,12
Metro_AlAziziyah,Metro_AlMansoura,19,39,79,10
Metro_AlAziziyah,Metro_AlMansoura,20,40,80,6
Metro_AlAziziyah,Metro_AlMansoura,20,40,81,5
Metro_AlAziziyah,Metro_AlMansoura,20,41,82,5
Metro_AlAziziyah,Metro_AlMansoura,20,41,83,7
Metro_AlAziziyah,Metro_AlMansoura,21,42,84,6
Metro_AlAziziyah,Metro_AlMansoura,21,42,85,6
Metro_AlAziziyah,Metro_AlMansoura,21,43,86,20
Metro_AlAziziyah,Metro_AlMansoura,21,43,87,32
Metro_AlAziziyah,Metro_AlMansoura,22,44,88,16
Metro_AlAziziyah,Metro_AlMansoura,22,44,89,15
Metro_AlAziziyah,Metro_AlMansoura,22,45,90,22
Metro_AlAziziyah,Metro_AlMansoura,22,45,91,20
Metro_AlAziziyah,Metro_AlMansoura,23,46,92,42
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,0,0,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,0,1,2,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,4,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,2,5,9
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,6,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,1,3,7,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,8,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,4,9,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,10,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,2,5,11,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,12,4
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,6,13,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,3,7,14,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,6,13,26,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,7,14,29,2
Metro_AlAziziyah,Metro_AlMatarAlQadeem,8,17,35,3
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,36,12
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,18,37,15
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,38,17
Metro_AlAziziyah,Metro_AlMatarAlQadeem,9,19,39,18
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,40,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,20,41,35
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,42,15
Metro_AlAziziyah,Metro_AlMatarAlQadeem,10,21,43,18
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,44,34
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,22,45,44
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,46,23
Metro_AlAziziyah,Metro_AlMatarAlQadeem,11,23,47,29
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,48,32
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,24,49,18
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,50,60
Metro_AlAziziyah,Metro_AlMatarAlQadeem,12,25,51,54
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,52,60
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,26,53,38
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,54,66
Metro_AlAziziyah,Metro_AlMatarAlQadeem,13,27,55,41
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,56,47
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,28,57,58
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,58,20
Metro_AlAziziyah,Metro_AlMatarAlQadeem,14,29,59,37
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,60,47
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,30,61,46
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,62,44
Metro_AlAziziyah,Metro_AlMatarAlQadeem,15,31,63,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,64,62
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,32,65,20
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,66,20
Metro_AlAziziyah,Metro_AlMatarAlQadeem,16,33,67,33
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,68,28
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,34,69,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,70,31
Metro_AlAziziyah,Metro_AlMatarAlQadeem,17,35,71,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,72,29
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,36,73,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,74,24
Metro_AlAziziyah,Metro_AlMatarAlQadeem,18,37,75,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,76,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,38,77,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,78,6
Metro_AlAziziyah,Metro_AlMatarAlQadeem,19,39,79,16
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,40,80,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,40,81,1
Metro_AlAziziyah,Metro_AlMatarAlQadeem,20,41,83,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,84,5
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,42,85,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,43,86,9
Metro_AlAziziyah,Metro_AlMatarAlQadeem,21,43,87,8
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,44,88,10
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,44,89,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,45,90,19
Metro_AlAziziyah,Metro_AlMatarAlQadeem,22,45,91,11
Metro_AlAziziyah,Metro_AlMatarAlQadeem,23,46,92,85
Metro_AlAziziyah,Metro_AlMessila,0,0,1,1
Metro_AlAziziyah,Metro_AlMessila,0,1,2,5
Metro_AlAziziyah,Metro_AlMessila,1,2,4,3
Metro_AlAziziyah,Metro_AlMessila,1,2,5,6
Metro_AlAziziyah,Metro_AlMessila,1,3,7,3
Metro_AlAziziyah,Metro_AlMessila,2,4,8,4
Metro_AlAziziyah,Metro_AlMessila,2,4,9,3
Metro_AlAziziyah,Metro_AlMessila,3,6,12,3
Metro_AlAziziyah,Metro_AlMessila,8,17,34,1
Metro_AlAziziyah,Metro_AlMessila,8,17,35,1
Metro_AlAziziyah,Metro_AlMessila,9,18,37,3
Metro_AlAziziyah,Metro_AlMessila,9,19,39,1
Metro_AlAziziyah,Metro_AlMessila,10,20,41,2
Metro_AlAziziyah,Metro_AlMessila,11,23,46,2
Metro_AlAziziyah,Metro_AlMessila,12,24,48,1
Metro_AlAziziyah,Metro_AlMessila,12,25,51,4
Metro_AlAziziyah,Metro_AlMessila,13,26,52,1
Metro_AlAziziyah,Metro_AlMessila,13,26,53,3
Metro_AlAziziyah,Metro_AlMessila,13,27,54,1
Metro_AlAziziyah,Metro_AlMessila,14,28,56,4
Metro_AlAziziyah,Metro_AlMessila,15,30,60,6
Metro_AlAziziyah,Metro_AlMessila,15,31,63,4
Metro_AlAziziyah,Metro_AlMessila,16,33,67,1
Metro_AlAziziyah,Metro_AlMessila,18,37,75,1
Metro_AlAziziyah,Metro_AlMessila,19,38,76,1
Metro_AlAziziyah,Metro_AlMessila,21,42,85,4
Metro_AlAziziyah,Metro_AlMessila,21,43,87,1
Metro_AlAziziyah,Metro_AlMessila,22,44,88,7
Metro_AlAziziyah,Metro_AlMessila,22,45,91,8
Metro_AlAziziyah,Metro_AlMessila,23,46,92,15
Metro_AlAziziyah,Metro_AlQassar,0,0,0,31
Metro_AlAziziyah,Metro_AlQassar,0,0,1,31
Metro_AlAziziyah,Metro_AlQassar,0,1,2,33
Metro_AlAziziyah,Metro_AlQassar,0,1,3,39
Metro_AlAziziyah,Metro_AlQassar,1,2,4,52
Metro_AlAziziyah,Metro_AlQassar,1,2,5,65
Metro_AlAziziyah,Metro_AlQassar,1,3,6,59
Metro_AlAziziyah,Metro_AlQassar,1,3,7,62
Metro_AlAziziyah,Metro_AlQassar,2,4,8,39
Metro_AlAziziyah,Metro_AlQassar,2,4,9,22
Metro_AlAziziyah,Metro_AlQassar,2,5,10,22
Metro_AlAziziyah,Metro_AlQassar,2,5,11,12
Metro_AlAziziyah,Metro_AlQassar,3,6,12,9
Metro_AlAziziyah,Metro_AlQassar,3,6,13,9
Metro_AlAziziyah,Metro_AlQassar,6,12,24,2
Metro_AlAziziyah,Metro_AlQassar,6,13,26,1
Metro_AlAziziyah,Metro_AlQassar,6,13,27,4
Metro_AlAziziyah,Metro_AlQassar,7,14,28,3
Metro_AlAziziyah,Metro_AlQassar,7,14,29,8
Metro_AlAziziyah,Metro_AlQassar,7,15,30,4
Metro_AlAziziyah,Metro_AlQassar,7,15,31,4
Metro_AlAziziyah,Metro_AlQassar,8,16,32,9
Metro_AlAziziyah,Metro_AlQassar,8,16,33,7
Metro_AlAziziyah,Metro_AlQassar,8,17,34,19
Metro_AlAziziyah,Metro_AlQassar,8,17,35,32
Metro_AlAziziyah,Metro_AlQassar,9,18,36,19
Metro_AlAziziyah,Metro_AlQassar,9,18,37,18
Metro_AlAziziyah,Metro_AlQassar,9,19,38,26
Metro_AlAziziyah,Metro_AlQassar,9,19,39,40
Metro_AlAziziyah,Metro_AlQassar,10,20,40,25
Metro_AlAziziyah,Metro_AlQassar,10,20,41,55
Metro_AlAziziyah,Metro_AlQassar,10,21,42,67
Metro_AlAziziyah,Metro_AlQassar,10,21,43,41
Metro_AlAziziyah,Metro_AlQassar,11,22,44,38
Metro_AlAziziyah,Metro_AlQassar,11,22,45,89
Metro_AlAziziyah,Metro_AlQassar,11,23,46,71
Metro_AlAziziyah,Metro_AlQassar,11,23,47,83
Metro_AlAziziyah,Metro_AlQassar,12,24,48,107
Metro_AlAziziyah,Metro_AlQassar,12,24,49,130
Metro_AlAziziyah,Metro_AlQassar,12,25,50,89
Metro_AlAziziyah,Metro_AlQassar,12,25,51,155
Metro_AlAziziyah,Metro_AlQassar,13,26,52,134
Metro_AlAziziyah,Metro_AlQassar,13,26,53,145
Metro_AlAziziyah,Metro_AlQassar,13,27,54,144
Metro_AlAziziyah,Metro_AlQassar,13,27,55,142
Metro_AlAziziyah,Metro_AlQassar,14,28,56,153
Metro_AlAziziyah,Metro_AlQassar,14,28,57,131
Metro_AlAziziyah,Metro_AlQassar,14,29,58,149
Metro_AlAziziyah,Metro_AlQassar,14,29,59,141
Metro_AlAziziyah,Metro_AlQassar,15,30,60,114
Metro_AlAziziyah,Metro_AlQassar,15,30,61,76
Metro_AlAziziyah,Metro_AlQassar,15,31,62,98
Metro_AlAziziyah,Metro_AlQassar,15,31,63,92
Metro_AlAziziyah,Metro_AlQassar,16,32,64,76
Metro_AlAziziyah,Metro_AlQassar,16,32,65,67
Metro_AlAziziyah,Metro_AlQassar,16,33,66,76
Metro_AlAziziyah,Metro_AlQassar,16,33,67,58
Metro_AlAziziyah,Metro_AlQassar,17,34,68,60
Metro_AlAziziyah,Metro_AlQassar,17,34,69,49
Metro_AlAziziyah,Metro_AlQassar,17,35,70,45
Metro_AlAziziyah,Metro_AlQassar,17,35,71,50
Metro_AlAziziyah,Metro_AlQassar,18,36,72,49
Metro_AlAziziyah,Metro_AlQassar,18,36,73,54
Metro_AlAziziyah,Metro_AlQassar,18,37,74,70
Metro_AlAziziyah,Metro_AlQassar,18,37,75,63
Metro_AlAziziyah,Metro_AlQassar,19,38,76,57
Metro_AlAziziyah,Metro_AlQassar,19,38,77,63
Metro_AlAziziyah,Metro_AlQassar,19,39,78,50
Metro_AlAziziyah,Metro_AlQassar,19,39,79,69
Metro_AlAziziyah,Metro_AlQassar,20,40,80,41
Metro_AlAziziyah,Metro_AlQassar,20,40,81,39
